node_type,org_cat,corp_cat,corp_sub,revenue_or_assets_$M,fortune_500_rank,Unnamed: 7,banker,PPG_director,PPG_member,bipartite_degree,degree,degree_w,closeness,closeness_w,betweenness,betweenness_w,average_neighbour_degree_w,average_neighbour_degree,EVC,EVC_w,clustering_co_eff,triangles,eccentricity,onion_layer,core_no,bipartite_degree/degree,degree_ranked,degree_w_ranked,closeness_ranked,closeness_w_ranked,betweenness_ranked,betweenness_w_ranked,EVC_ranked,EVC_w_ranked,no. 1 step nodes (degree),1 step % reached,1 step nodes average degree,no. 2 step nodes,2 step % reached,2 step nodes average degree,no. 3 step nodes,3 step % reached,3 step nodes average degree
person,,,,,,,True,False,False,3,18,4.7666666666666675,0.33415233415233414,0.092716736734462,0.012611550919160575,0.009529867267166727,13.559440559440558,13.0,0.07974357886463579,0.10423993361947864,0.3790849673202614,58,6,29,8,6.0,20.0,10.0,23.0,12.0,46.0,90.0,44.0,20.0,18,4.41,13.0,106,25.98,11.19811320754717,300,73.53,10.343333333333334
person,,,,,,,False,False,False,3,12,2.966666666666667,0.30792452830188677,0.08045750345099587,0.006662739803879164,0.00495405612384222,11.943820224719099,12.25,0.04973008206818007,0.04205037213247407,0.3787878787878788,25,7,24,7,4.0,74.0,171.0,104.0,242.0,118.0,254.0,80.0,134.0,12,2.94,12.25,79,19.36,11.924050632911392,239,58.58,10.606694560669457
person,,,,,,,False,False,False,2,9,3.0,0.27717391304347827,0.08016504568228706,0.00809309376401132,0.015065197418138594,8.222222222222223,8.222222222222221,0.007778821874672729,0.011252370082705772,0.5,18,6,16,6,4.5,176.0,156.0,286.0,245.0,93.0,18.0,338.0,317.0,9,2.21,8.222222222222221,37,9.07,9.216216216216216,159,38.97,9.91194968553459
person,,,,,,,True,False,False,2,12,3.7833333333333337,0.29846378931967815,0.08624881090793785,0.006372112835383998,0.012417705064763888,11.352422907488984,11.666666666666666,0.04172027244975176,0.0712597822746039,0.5151515151515151,34,6,28,8,6.0,74.0,60.0,161.0,87.0,131.0,41.0,112.0,53.0,12,2.94,11.666666666666666,60,14.71,11.8,232,56.86,10.60344827586207
person,,,,,,,False,False,False,2,3,0.9166666666666665,0.258719086873811,0.07422455353082076,0.0006180318293010967,0.0007852199028669616,9.545454545454547,9.666666666666666,0.005470028996423797,0.009707922283610693,0.3333333333333333,1,7,4,3,1.5,386.0,395.0,346.0,341.0,369.0,375.0,360.0,341.0,3,0.74,9.666666666666666,26,6.37,11.884615384615385,122,29.9,11.30327868852459
person,,,,,,,False,False,False,2,3,1.0,0.1933649289099526,0.05773721078327319,0.004901960784313725,0.004901960784313725,3.6666666666666665,3.6666666666666665,0.00014204334354844304,0.00035127978905409173,0.3333333333333333,1,7,2,2,1.5,386.0,389.0,407.0,407.0,195.0,257.0,407.0,407.0,3,0.74,3.6666666666666665,9,2.21,4.888888888888889,21,5.15,5.714285714285714
person,,,,,,,False,False,False,2,6,1.8333333333333333,0.2849162011173184,0.07536713771127736,0.004048954814057606,0.004718536336183393,8.454545454545453,10.0,0.019725103931038608,0.014723683870542762,0.4,6,6,13,5,3.0,304.0,322.0,253.0,322.0,226.0,265.0,242.0,298.0,6,1.47,10.0,44,10.78,11.863636363636363,192,47.06,11.041666666666666
person,,,,,,,False,False,False,2,9,2.65,0.3076923076923077,0.08412660228873843,0.002799907345734446,0.0053913921560980425,12.056603773584907,12.88888888888889,0.04077982065338585,0.03580260049286458,0.6111111111111112,22,7,23,7,4.5,176.0,225.0,105.0,143.0,289.0,229.0,118.0,168.0,9,2.21,12.88888888888889,70,17.16,11.757142857142858,261,63.97,10.697318007662835
person,,,,,,,False,False,False,2,4,1.3333333333333333,0.26153846153846155,0.07319042066553054,0.0,0.0,8.5,8.5,0.008441629591795915,0.006916105979640822,1.0,6,6,6,4,2.0,370.0,372.0,342.0,347.0,384.0,383.0,330.0,362.0,4,0.98,8.5,22,5.39,11.318181818181818,120,29.41,11.1
person,,,,,,,False,False,False,2,5,2.333333333333333,0.2551594746716698,0.07881773399014778,0.0006113356970095569,0.001117489720430897,6.571428571428572,7.2,0.00517842255157806,0.014945571040477742,0.6,6,7,12,5,2.5,335.0,267.0,353.0,270.0,370.0,368.0,363.0,296.0,5,1.23,7.2,24,5.88,10.291666666666666,119,29.17,11.100840336134453
person,,,,,,,False,True,True,2,5,1.5333333333333332,0.2712765957446808,0.07742670082550526,0.0007679666825117312,0.0032555282555282554,9.043478260869566,9.6,0.008261924167678,0.008809441830045575,0.6,6,7,12,5,2.5,335.0,357.0,309.0,292.0,364.0,309.0,333.0,348.0,5,1.23,9.6,35,8.58,9.742857142857142,158,38.73,11.208860759493671
person,,,,,,,False,False,False,2,11,3.666666666666667,0.3145720894371627,0.09128537867770443,0.003515603592446347,0.015543195506430801,14.363636363636362,14.272727272727273,0.09599722956211007,0.11680899795098686,0.6181818181818182,34,7,28,8,5.5,103.0,71.0,76.0,25.0,257.0,16.0,33.0,14.0,11,2.7,14.272727272727273,74,18.14,12.81081081081081,274,67.16,10.583941605839415
person,,,,,,,False,False,True,2,7,1.8666666666666665,0.30155210643015523,0.0805634173632594,0.0020515369411555377,0.0005470042234748117,13.348214285714286,14.0,0.020743630235410742,0.018543725138478077,0.7142857142857143,15,7,23,7,3.5,265.0,319.0,135.0,238.0,318.0,379.0,230.0,275.0,7,1.72,14.0,63,15.44,11.0,241,59.07,10.78838174273859
person,,,,,,,False,False,False,2,2,0.6666666666666666,0.2512315270935961,0.07101827676240209,0.00022432941269136025,0.0006609359550536023,6.999999999999999,7.0,0.0036165747971033434,0.0036370994465965982,0.0,0,7,2,2,1.0,398.0,398.0,362.0,366.0,382.0,377.0,371.0,381.0,2,0.49,7.0,14,3.43,13.0,101,24.75,11.138613861386139
person,,,,,,,False,False,False,2,9,3.0,0.2815734989648033,0.08517745302713987,0.0019231633961070396,0.005222085502834166,10.333333333333332,10.333333333333334,0.020840358133018953,0.03227585468518602,0.6111111111111112,22,7,24,7,4.5,176.0,156.0,265.0,120.0,324.0,240.0,229.0,193.0,9,2.21,10.333333333333334,46,11.27,11.369565217391305,186,45.59,10.870967741935484
person,,,,,,,False,False,False,2,5,1.4999999999999998,0.2738255033557047,0.07534626038781163,0.0004758209617225572,0.0007417176534823594,8.777777777777777,8.8,0.010617159384105833,0.01024364271309115,0.6,6,7,12,5,2.5,335.0,359.0,295.0,323.0,375.0,376.0,313.0,330.0,5,1.23,8.8,31,7.6,11.193548387096774,166,40.69,11.5
person,,,,,,,True,False,True,2,11,3.45,0.3044776119402985,0.08867637470115192,0.0063703176272983855,0.007505232505232509,11.193236714975844,11.545454545454545,0.020037584187452405,0.03643694197718932,0.4909090909090909,27,6,24,7,5.5,103.0,93.0,121.0,49.0,132.0,156.0,239.0,165.0,11,2.7,11.545454545454545,69,16.91,10.173913043478262,239,58.58,10.405857740585773
person,,,,,,,False,False,False,2,5,2.333333333333333,0.2551594746716698,0.07881773399014778,0.0006113356970095569,0.001117489720430897,6.571428571428572,7.2,0.00517842255157806,0.014945571040477742,0.6,6,7,12,5,2.5,335.0,267.0,353.0,270.0,370.0,368.0,363.0,296.0,5,1.23,7.2,24,5.88,10.291666666666666,119,29.17,11.100840336134453
person,,,,,,,False,False,False,2,8,2.45,0.2908054169636493,0.08384710234278668,0.005336509410645051,0.00852780301309713,10.034013605442176,10.75,0.019838092917896594,0.026443471604530512,0.4642857142857143,13,6,16,6,4.0,222.0,255.0,216.0,148.0,182.0,122.0,241.0,233.0,8,1.96,10.75,53,12.99,11.18867924528302,203,49.75,10.758620689655173
person,,,,,,,True,False,False,4,17,3.9511904761904777,0.3266613290632506,0.07757637216377235,0.016296768198524672,0.0031597774244833065,11.947875866224763,12.117647058823529,0.06250917715913365,0.038589641729292364,0.3602941176470588,49,6,26,7,4.25,22.0,50.0,40.0,290.0,28.0,314.0,61.0,152.0,17,4.17,12.117647058823529,97,23.77,10.608247422680412,288,70.59,10.26388888888889
person,,,,,,,False,False,False,2,7,2.1166666666666667,0.28772919605077574,0.08070418356245673,0.004177259724893514,0.006361350846644966,9.204724409448819,10.0,0.030281706274966694,0.02913520014843336,0.42857142857142855,9,7,13,5,3.5,265.0,293.0,239.0,230.0,216.0,196.0,176.0,218.0,7,1.72,10.0,44,10.78,12.045454545454545,206,50.49,10.902912621359222
person,,,,,,,True,False,False,2,11,3.4500000000000006,0.3004418262150221,0.0849587006316374,0.006585104351242672,0.010037837945591963,10.932367149758452,11.454545454545455,0.03811154673811629,0.06134523478450019,0.45454545454545453,25,6,23,7,5.5,103.0,91.0,144.0,122.0,121.0,83.0,130.0,75.0,11,2.7,11.454545454545455,66,16.18,11.590909090909092,226,55.39,10.517699115044248
person,,,,,,,False,False,False,2,8,2.5,0.27945205479452057,0.07920792079207921,0.002977533474394988,0.0054427278691984585,8.1,8.25,0.012018215847080172,0.012361944586456095,0.42857142857142855,12,7,14,5,4.0,222.0,248.0,279.0,262.0,280.0,227.0,299.0,312.0,8,1.96,8.25,41,10.05,10.170731707317072,180,44.12,11.233333333333333
person,,,,,,,False,False,False,2,5,1.6666666666666665,0.26204238921001927,0.07528369775809576,0.003939913596358988,0.006726477682360037,6.999999999999999,7.0,0.008213248222953565,0.013864613722364447,0.4,4,6,7,4,2.5,335.0,339.0,341.0,328.0,232.0,179.0,334.0,304.0,5,1.23,7.0,27,6.62,10.703703703703704,130,31.86,10.6
person,,,,,,,False,False,False,2,7,1.7833333333333332,0.29205440229062274,0.07912343643944536,0.0005908753334533736,0.0012264817077651305,14.906542056074766,15.142857142857142,0.03516795203824083,0.03323986072825896,0.7619047619047619,16,7,23,7,3.5,265.0,325.0,208.0,264.0,372.0,364.0,138.0,182.0,7,1.72,15.142857142857142,59,14.46,12.016949152542374,207,50.74,11.091787439613526
person,,,,,,,True,False,False,2,6,1.9166666666666665,0.21541710665258712,0.06576932376884018,0.003007749843507066,0.004191249044190225,5.086956521739131,5.166666666666667,0.0009813515928077758,0.0033051954510121178,0.4666666666666667,7,7,7,4,3.0,304.0,311.0,400.0,395.0,278.0,281.0,402.0,389.0,6,1.47,5.166666666666667,16,3.92,5.25,48,11.76,8.333333333333334
person,,,,,,,False,False,False,2,6,1.9166666666666663,0.267892317793828,0.08161904444370352,0.002801063222155936,0.004318652981754585,7.869565217391305,8.0,0.006677328933225538,0.01445347716484414,0.4,6,6,13,5,3.0,304.0,314.0,323.0,204.0,288.0,274.0,349.0,300.0,6,1.47,8.0,34,8.33,10.117647058823529,140,34.31,11.228571428571428
person,,,,,,,False,False,False,2,6,1.9166666666666663,0.2764227642276423,0.0768578694546482,0.006552126092597472,0.00935095236565825,7.434782608695653,7.5,0.0067831377070292215,0.00625377143092271,0.4,6,5,12,5,3.0,304.0,314.0,289.0,302.0,125.0,94.0,348.0,367.0,6,1.47,7.5,33,8.09,9.545454545454545,158,38.73,10.449367088607595
person,,,,,,,False,False,False,2,9,2.6666666666666665,0.3033457249070632,0.08400247066090179,0.0038742009389409996,0.006740573652338361,11.25,11.777777777777779,0.022934759609271167,0.02613132495377634,0.4722222222222222,17,6,20,6,4.5,176.0,217.0,131.0,144.0,235.0,178.0,213.0,237.0,9,2.21,11.777777777777779,64,15.69,11.0625,238,58.33,10.735294117647058
person,,,,,,,True,False,False,2,13,4.033333333333334,0.3065364387678437,0.09169913095594845,0.008271037190329008,0.015525803961632835,12.334710743801649,12.692307692307692,0.04088539347262666,0.07861791975605638,0.47435897435897434,37,5,26,7,6.5,57.0,40.0,114.0,21.0,91.0,17.0,117.0,41.0,13,3.19,12.692307692307692,78,19.12,11.205128205128204,234,57.35,10.709401709401709
person,,,,,,,False,False,False,3,11,2.65,0.3090909090909091,0.08249924173491052,0.007175033500698344,0.00646702374643551,10.09433962264151,10.363636363636363,0.031055335006523813,0.028632614427845482,0.38181818181818183,21,7,17,6,3.6666666666666665,103.0,225.0,99.0,178.0,109.0,193.0,172.0,219.0,11,2.7,10.363636363636363,71,17.4,11.492957746478874,259,63.48,10.536679536679536
person,,,,,,,False,False,False,3,16,3.65952380952381,0.3250996015936255,0.0857232902615821,0.01643135789959566,0.010716168804404095,11.13402732595966,11.5625,0.055272744443130406,0.04600115748031852,0.3,36,7,23,7,5.333333333333333,31.0,74.0,43.0,98.0,27.0,68.0,71.0,114.0,16,3.92,11.5625,100,24.51,10.82,288,70.59,10.36111111111111
person,,,,,,,False,False,False,2,9,2.783333333333333,0.29039145907473307,0.08205403231212709,0.003805347976350015,0.01141685369626546,9.17365269461078,9.666666666666666,0.021671527892,0.025057827204888937,0.4444444444444444,16,6,15,5,4.5,176.0,193.0,222.0,196.0,238.0,58.0,221.0,243.0,9,2.21,9.666666666666666,49,12.01,11.061224489795919,200,49.02,10.935
person,,,,,,,False,False,False,2,15,4.366666666666666,0.32903225806451614,0.09336384439359267,0.008927522336534429,0.013713293125057839,14.690839694656487,15.133333333333333,0.12296346790177326,0.1375627962732681,0.4666666666666667,49,6,29,8,7.5,39.0,22.0,35.0,6.0,82.0,27.0,12.0,8.0,15,3.68,15.133333333333333,98,24.02,12.295918367346939,299,73.28,10.384615384615385
person,,,,,,,False,True,False,2,11,3.316666666666667,0.32,0.08752860411899312,0.006126185865210366,0.009227638639403348,12.195979899497488,13.090909090909092,0.05029305012921019,0.04739362429926883,0.4909090909090909,27,7,24,7,5.5,103.0,113.0,58.0,63.0,142.0,98.0,79.0,113.0,11,2.7,13.090909090909092,85,20.83,12.176470588235293,288,70.59,10.53125
person,,,,,,,False,False,False,3,12,2.75,0.29737609329446063,0.07961752366084496,0.010543370263799123,0.005609128035598624,12.0,12.25,0.07328414760207823,0.07764502858602239,0.4696969696969697,31,5,28,8,4.0,74.0,196.0,172.0,254.0,59.0,220.0,49.0,43.0,12,2.94,12.25,64,15.69,11.125,216,52.94,10.453703703703704
person,,,,,,,False,False,False,2,14,4.916666666666666,0.3008849557522124,0.08833080753409829,0.0046116674467819845,0.005476700095684055,12.966101694915256,13.142857142857142,0.08571985108064761,0.17686551794462999,0.5494505494505495,50,5,28,8,7.0,44.0,5.0,140.0,53.0,204.0,222.0,39.0,1.0,14,3.43,13.142857142857142,64,15.69,11.484375,231,56.62,10.67965367965368
person,,,,,,,False,False,False,2,5,1.6666666666666665,0.20359281437125748,0.060570071258907364,0.0,0.0,6.8,6.8,0.0010350363702785288,0.0021201657104268205,1.0,10,7,12,5,2.5,335.0,339.0,406.0,406.0,384.0,383.0,400.0,398.0,5,1.23,6.8,10,2.45,6.0,23,5.64,8.652173913043478
person,,,,,,,True,False,False,2,11,3.316666666666667,0.3081570996978852,0.08609714064643197,0.005654964950383421,0.008012620579465505,12.055276381909547,12.727272727272727,0.04623592791196412,0.06713913861574618,0.4727272727272727,26,6,24,7,5.5,103.0,113.0,101.0,91.0,159.0,141.0,94.0,57.0,11,2.7,12.727272727272727,76,18.63,11.157894736842104,249,61.03,10.578313253012048
person,,,,,,,False,True,False,2,11,3.25,0.3044776119402985,0.08429752066115702,0.006363791239580941,0.008699011272540679,13.17948717948718,13.545454545454545,0.07920402267366451,0.101975735908356,0.5636363636363636,31,5,28,8,5.5,103.0,121.0,121.0,136.0,133.0,113.0,45.0,22.0,11,2.7,13.545454545454545,65,15.93,12.261538461538462,241,59.07,10.639004149377593
person,,,,,,,False,False,False,2,2,0.5833333333333333,0.23024830699774265,0.06442105263157893,0.0,0.0,7.2857142857142865,7.5,0.0013764796363252654,0.0013875990900313747,1.0,1,6,2,2,1.0,398.0,405.0,385.0,398.0,384.0,383.0,393.0,404.0,2,0.49,7.5,13,3.19,7.769230769230769,56,13.73,10.357142857142858
person,,,,,,,False,False,False,2,9,2.75,0.30022075055187636,0.085,0.006713223975722159,0.009001905759927147,9.363636363636362,9.444444444444445,0.017143795710126655,0.019967908627545636,0.4444444444444444,16,5,16,6,4.5,176.0,196.0,148.0,121.0,117.0,101.0,259.0,270.0,9,2.21,9.444444444444445,52,12.75,10.692307692307692,228,55.88,10.535087719298245
person,,,,,,,True,False,False,3,16,3.5500000000000007,0.3102661596958175,0.08067226890756303,0.007894451551519776,0.0037192846016375443,12.774647887323939,12.875,0.11175176251379688,0.09969173410646354,0.4166666666666667,50,5,29,8,5.333333333333333,31.0,85.0,95.0,232.0,95.0,294.0,18.0,24.0,16,3.92,12.875,75,18.38,11.32,254,62.25,10.409448818897637
person,,,,,,,False,False,False,2,7,3.0000000000000004,0.2427126710291493,0.06909398814563929,0.005643611304118672,0.005062482402054591,6.444444444444443,6.285714285714286,0.004727933295256421,0.006322950030499159,0.6190476190476191,13,6,13,5,3.5,265.0,154.0,369.0,376.0,164.0,246.0,365.0,365.0,7,1.72,6.285714285714286,16,3.92,9.5,78,19.12,10.794871794871796
