node,node_type,org_cat,corp_cat,corp_sub,revenue_or_assets_$M,fortune_500_rank,Unnamed: 7,banker,PPG_director,PPG_member,bipartite_degree,corp_bipartite_degree,degree,degree_w,closeness,closeness_w,betweenness,betweenness_w,average_neighbour_degree_w,average_neighbour_degree,EVC,EVC_w,clustering_co_eff,triangles,eccentricity,onion_layer,core_no,bipartite_degree/degree,degree_ranked,degree_w_ranked,closeness_ranked,closeness_w_ranked,betweenness_ranked,betweenness_w_ranked,EVC_ranked,EVC_w_ranked,no. 1 step nodes (degree),1 step % reached,1 step nodes average degree,no. 2 step nodes,2 step % reached,2 step nodes average degree,no. 3 step nodes,3 step % reached,3 step nodes average degree
Chenevert / Louis R.,person,,,,,,,False,True,False,2,1.0,19,5.333333333333332,0.3556280587275693,0.09587685541506322,0.009522809438271489,0.016423721860292558,17.931250000000006,19.105263157894736,0.06547163581657928,0.06301566725952104,0.49122807017543857,84,6,38,11,9.5,36.0,19.0,32.0,16.0,63.0,12.0,35.0,31.0,19,4.36,19.105263157894736,141,32.34,14.092198581560284,370,84.86,11.416216216216217
Chico Pardo / Jaime,person,,,,,,,False,False,False,2,2.0,14,4.416666666666667,0.32561613144137413,0.09179913675123698,0.00762130012291241,0.014692678962688445,12.056603773584907,12.5,0.01249219953174687,0.01710304293171711,0.46153846153846156,42,6,23,7,7.0,81.0,55.0,106.0,55.0,89.0,17.0,202.0,165.0,14,3.21,12.5,87,19.95,13.206896551724139,319,73.17,11.956112852664576
Choate / Jerry D.,person,,,,,,,False,False,False,2,2.0,5,1.4166666666666665,0.2906666666666667,0.07826945516560452,0.0,0.0,14.705882352941178,14.8,0.016160776484597024,0.02221695192897084,1.0,10,7,12,5,2.5,364.0,398.0,287.0,315.0,411.0,410.0,164.0,128.0,5,1.15,14.8,46,10.55,18.130434782608695,231,52.98,12.974025974025974
Clark / R. Kerry,person,,,,,,,False,False,False,2,2.0,7,2.2499999999999996,0.27647431832593533,0.07789191603394373,0.000999931452406493,0.00246001157500683,8.925925925925927,9.0,0.004363021148761548,0.004922746719127839,0.5238095238095238,11,6,17,6,3.5,298.0,315.0,343.0,324.0,376.0,354.0,304.0,317.0,7,1.61,9.0,39,8.94,13.333333333333334,182,41.74,13.401098901098901
Clark / Robert C.,person,,,,,,,False,False,False,3,3.0,9,2.25,0.30404463040446306,0.08261487446707722,0.0053668351925426575,0.006726874657909139,9.777777777777779,9.777777777777779,0.014673537363981193,0.01724238728560872,0.3611111111111111,13,5,18,6,3.0,217.0,310.0,210.0,227.0,135.0,167.0,178.0,162.0,9,2.06,9.777777777777779,60,13.76,14.85,260,59.63,12.242307692307692
Codina / Armando,person,,,,,,,False,False,False,2,2.0,10,2.8666666666666667,0.30900070871722185,0.08245083207261725,0.004752061512881232,0.0055502578549082825,11.58139534883721,12.3,0.01148686934697763,0.01245778931524293,0.4666666666666667,21,7,19,6,5.0,177.0,220.0,183.0,231.0,168.0,209.0,218.0,212.0,10,2.29,12.3,75,17.2,13.546666666666667,279,63.99,12.480286738351255
Coffman / Vance D.,person,,,,,,,False,False,False,3,3.0,17,3.8833333333333333,0.3449367088607595,0.08385421675161073,0.00957853529800811,0.004334837277735095,15.476394849785406,16.352941176470587,0.046824119652737216,0.035916368862020376,0.375,51,7,27,7,5.666666666666667,51.0,89.0,54.0,195.0,62.0,264.0,53.0,69.0,17,3.9,16.352941176470587,128,29.36,15.0078125,349,80.05,11.61031518624642
Colbert / Virgis W.,person,,,,,,,True,False,False,2,2.0,10,2.9833333333333334,0.31389488840892726,0.08498473133649534,0.0030793965017119683,0.006674328664996184,12.430167597765363,13.7,0.022004626263250508,0.019784662356079237,0.4888888888888889,22,7,22,7,5.0,177.0,197.0,157.0,171.0,252.0,171.0,125.0,142.0,10,2.29,13.7,75,17.2,15.013333333333334,297,68.12,12.131313131313131
Coleman / Leonard S. Jr.,person,,,,,,,False,False,False,2,2.0,10,2.8666666666666667,0.307475317348378,0.08585212168947524,0.0037605009002579215,0.008797279676748197,12.726744186046512,12.9,0.016860071250030192,0.021019955111105996,0.5333333333333333,24,6,22,7,5.0,177.0,220.0,195.0,153.0,220.0,95.0,158.0,135.0,10,2.29,12.9,66,15.14,14.393939393939394,271,62.16,12.37269372693727
Collins / Arthur D. Jr.,person,,,,,,,True,False,False,3,3.0,12,2.533333333333333,0.3315589353612167,0.08345296200593358,0.0014553277408998813,0.0007340872304491412,18.236842105263158,18.916666666666668,0.055829327220563114,0.038945769960728426,0.5151515151515151,34,6,29,8,4.0,112.0,277.0,82.0,204.0,348.0,401.0,42.0,61.0,12,2.75,18.916666666666668,109,25.0,16.03669724770642,325,74.54,12.027692307692307
Cook / Ian M.,person,,,,,,,False,False,False,2,2.0,9,2.916666666666667,0.29965635738831614,0.08667130503926052,0.003722963934533429,0.009723097944388671,11.285714285714283,11.666666666666666,0.01251593927768112,0.01707095542158717,0.6111111111111112,22,7,22,7,4.5,217.0,202.0,238.0,130.0,223.0,73.0,201.0,166.0,9,2.06,11.666666666666666,58,13.3,13.827586206896552,257,58.94,12.735408560311283
Copeland / James E. Jr.,person,,,,,,,False,False,False,2,2.0,9,2.783333333333333,0.3161711385061639,0.08926195106971031,0.004752032169843057,0.007790641231008204,12.550898203592814,13.444444444444445,0.020288719967377987,0.020791128427033605,0.5,18,6,21,7,4.5,217.0,232.0,144.0,84.0,169.0,115.0,135.0,137.0,9,2.06,13.444444444444445,77,17.66,15.597402597402597,303,69.5,12.161716171617162
Cornwell / W. Don,person,,,,,,,False,False,False,2,2.0,11,3.2833333333333337,0.31848064280496713,0.0901012605910312,0.004200071246901684,0.008105758934610555,13.030456852791879,13.818181818181818,0.023871192141531813,0.027248948258371188,0.45454545454545453,25,6,22,7,5.5,139.0,149.0,136.0,75.0,204.0,108.0,115.0,98.0,11,2.52,13.818181818181818,91,20.87,14.406593406593407,294,67.43,12.0578231292517
Cote / David M.,person,,,,,,,True,True,False,3,2.0,25,6.000000000000002,0.3694915254237288,0.0922165820642978,0.020252611759254267,0.011205021851969019,16.863888888888884,17.64,0.08538339822283966,0.0727811528924396,0.35333333333333333,106,6,38,11,8.333333333333334,11.0,9.0,10.0,46.0,18.0,49.0,31.0,29.0,25,5.73,17.64,165,37.84,14.145454545454545,381,87.39,11.220472440944881
Countryman / Gary L.,person,,,,,,,False,False,False,2,2.0,9,2.916666666666667,0.2593694229625223,0.07772528745877529,0.0017587894476088469,0.004474623762823702,8.714285714285712,8.777777777777779,0.0020508518076083116,0.004063855109303148,0.4722222222222222,17,7,17,6,4.5,217.0,202.0,381.0,325.0,331.0,256.0,371.0,338.0,9,2.06,8.777777777777779,31,7.11,10.935483870967742,129,29.59,12.666666666666666
Cox / Carrie S.,person,,,,,,,False,False,False,2,2.0,7,1.9999999999999998,0.30704225352112674,0.08312942896183546,0.0027160561497241633,0.004148250252331243,12.625000000000002,13.142857142857142,0.010753715913923866,0.012197269955671513,0.42857142857142855,9,7,21,7,3.5,298.0,338.0,201.0,211.0,276.0,274.0,223.0,218.0,7,1.61,13.142857142857142,67,15.37,15.074626865671641,276,63.3,12.717391304347826
Craver / Theodore F. Jr.,person,,,,,,,False,False,False,2,2.0,2,0.6666666666666666,0.21953675730110775,0.06566265060240964,0.0,0.0,7.5,7.5,0.00040370971806393045,0.0011957456614893596,1.0,1,8,2,2,1.0,426.0,426.0,428.0,424.0,411.0,410.0,410.0,405.0,2,0.46,7.5,13,2.98,9.615384615384615,44,10.09,11.772727272727273
Crawford / Curtis J.,person,,,,,,,False,False,False,2,2.0,11,3.2833333333333337,0.32272390821613617,0.08891608035076985,0.005944000419316747,0.009685401947344373,12.12690355329949,12.818181818181818,0.012815760420072406,0.013894888585936807,0.4909090909090909,27,6,21,7,5.5,139.0,149.0,116.0,94.0,120.0,75.0,196.0,194.0,11,2.52,12.818181818181818,82,18.81,13.658536585365853,318,72.94,11.949685534591195
Crown / James S.,person,,,,,,,True,False,False,3,3.0,15,3.6166666666666667,0.346031746031746,0.09184748262060248,0.00968270595273012,0.009476544493153159,16.1889400921659,15.8,0.04876286873676538,0.04748107315052425,0.38095238095238093,40,6,29,8,5.0,74.0,114.0,50.0,54.0,60.0,81.0,50.0,44.0,15,3.44,15.8,121,27.75,14.925619834710744,355,81.42,11.60281690140845
Cullen / James G.,person,,,,,,,False,False,False,2,2.0,11,3.4500000000000006,0.30383275261324044,0.09209321974230796,0.004650672187996199,0.00937220611532538,11.82125603864734,12.272727272727273,0.01217616743637537,0.017148635061772523,0.4727272727272727,26,5,24,7,5.5,139.0,127.0,213.0,48.0,177.0,84.0,209.0,164.0,11,2.52,12.272727272727273,68,15.6,12.485294117647058,253,58.03,12.411067193675889
Cutler / Alexander M.,person,,,,,,,False,False,False,2,2.0,8,2.283333333333333,0.3154848046309696,0.0854818155082835,0.0027286174712749353,0.00325424443741432,13.934306569343068,14.625,0.010701473088316637,0.011445067501619268,0.75,21,6,21,7,4.0,258.0,307.0,149.0,162.0,274.0,320.0,224.0,226.0,8,1.83,14.625,73,16.74,13.657534246575343,299,68.58,12.284280936454849
CÃ³rdova / France A.,person,,,,,,,False,False,False,2,2.0,5,1.6666666666666665,0.2449438202247191,0.07171052631578947,0.00221925212467006,0.0032950024186974495,5.6,5.6,0.0008481594281466759,0.001879467439188326,0.4,4,7,6,4,2.5,364.0,368.0,400.0,398.0,304.0,318.0,402.0,394.0,5,1.15,5.6,20,4.59,9.7,83,19.04,13.373493975903614
Daley / William M.,person,,,,,,,False,False,True,2,2.0,14,4.3999999999999995,0.34357762017336485,0.09488574537540805,0.0038878264985243768,0.009508899919371292,16.893939393939394,17.5,0.03732118868775637,0.033854539740452355,0.5494505494505495,50,6,30,8,7.0,81.0,56.0,57.0,23.0,215.0,79.0,68.0,77.0,14,3.21,17.5,118,27.06,15.09322033898305,351,80.5,11.632478632478632
Danos / Paul,person,,,,,,,False,False,False,2,2.0,5,1.583333333333333,0.2624924744130042,0.07085590465872156,0.0,0.0,8.894736842105264,9.0,0.0028542814623243712,0.002469655653729822,1.0,10,6,12,5,2.5,364.0,385.0,375.0,400.0,411.0,410.0,346.0,371.0,5,1.15,9.0,25,5.73,12.28,144,33.03,14.104166666666666
Darden / Calvin,person,,,,,,,False,False,False,3,3.0,12,2.85,0.3094393186657204,0.08500682394228895,0.008724709072922637,0.006785831834866948,10.543859649122806,10.833333333333334,0.009776216675034451,0.010986551697607714,0.3333333333333333,22,6,22,7,4.0,112.0,225.0,178.0,169.0,73.0,163.0,235.0,234.0,12,2.75,10.833333333333334,76,17.43,12.973684210526315,267,61.24,12.584269662921349
Davis / D. Scott,person,,,,,,,False,False,False,2,2.0,10,2.8666666666666667,0.3244047619047619,0.08520617549345319,0.0039353302727316635,0.003707553533557963,13.813953488372093,14.5,0.014928805438151243,0.013799145386072404,0.5333333333333333,24,7,23,7,5.0,177.0,220.0,110.0,168.0,211.0,293.0,174.0,195.0,10,2.29,14.5,90,20.64,14.466666666666667,318,72.94,12.037735849056604
Davis / Erroll B. Jr.,person,,,,,,,False,False,False,2,2.0,9,2.6666666666666665,0.2968005445881552,0.08404009252120277,0.004822791253033451,0.007053160672268554,10.40625,11.11111111111111,0.005806106973997403,0.00610340986073146,0.4444444444444444,16,6,19,6,4.5,217.0,254.0,255.0,189.0,160.0,149.0,282.0,296.0,9,2.06,11.11111111111111,67,15.37,11.537313432835822,241,55.28,12.510373443983402
De Balmann / Yves C.,person,,,,,,,False,False,False,2,2.0,6,1.7,0.2800256904303147,0.07409295607103407,0.0034234616483151945,0.0032717569786535304,10.254901960784313,10.833333333333334,0.0016320315881876695,0.0017129980190768045,0.6666666666666666,10,6,12,5,3.0,336.0,362.0,323.0,374.0,233.0,319.0,384.0,397.0,6,1.38,10.833333333333334,43,9.86,11.44186046511628,181,41.51,12.066298342541437
Decker / Susan L.,person,,,,,,,False,False,False,3,3.0,12,3.3666666666666667,0.28552717747216766,0.07745603126665482,0.0050546250051117375,0.0038799893909036596,9.623762376237623,9.75,0.007333074856025094,0.013064991767307653,0.48484848484848486,32,7,28,8,4.0,112.0,135.0,299.0,329.0,145.0,287.0,262.0,200.0,12,2.75,9.75,47,10.78,12.063829787234043,216,49.54,12.921296296296296
Deily / Linnet F.,person,,,,,,,False,False,False,2,2.0,13,3.7000000000000006,0.3275732531930879,0.0876998893694056,0.0068035613047924895,0.009325534917119849,13.833333333333332,14.615384615384615,0.01970832594699582,0.02119986947976889,0.46153846153846156,36,7,24,7,6.5,94.0,108.0,99.0,111.0,106.0,85.0,138.0,133.0,13,2.98,14.615384615384615,101,23.17,13.990099009900991,316,72.48,11.94620253164557
DiMicco / Daniel R.,person,,,,,,,False,False,False,2,2.0,6,1.6999999999999997,0.3004824259131633,0.07927272727272727,0.0030524656367435345,0.0037796629009852673,10.705882352941178,11.5,0.012669765683509773,0.011921193962969832,0.4,6,7,13,5,3.0,336.0,366.0,234.0,301.0,254.0,290.0,198.0,220.0,6,1.38,11.5,56,12.84,14.910714285714286,261,59.86,12.60919540229885
Dillon / John T.,person,,,,,,,False,False,False,3,3.0,20,4.483333333333334,0.354759967453214,0.09017580144777664,0.021248568410471024,0.011901615087315817,13.4907063197026,13.95,0.025823123674439816,0.02167811241301543,0.33157894736842103,63,6,36,9,6.666666666666667,29.0,53.0,34.0,73.0,15.0,40.0,107.0,131.0,20,4.59,13.95,137,31.42,13.087591240875913,367,84.17,11.460490463215258
Dimon / Jamie,person,,,,,,,True,True,True,2,1.0,18,5.333333333333334,0.35360908353609083,0.09709386482574324,0.005191494520160254,0.013401592490488421,19.734374999999996,20.38888888888889,0.07989659096615116,0.08013015231201516,0.5424836601307189,83,6,38,11,9.0,42.0,18.0,35.0,6.0,141.0,22.0,32.0,28.0,18,4.13,20.38888888888889,142,32.57,14.626760563380282,361,82.8,11.448753462603879
Djerejian / Edward P.,person,,,,,,,False,True,True,2,1.0,3,1.0,0.2607655502392344,0.07451293152557822,0.0007550372362728448,0.0012493032644883331,8.0,8.0,0.002790540306267715,0.00464808810716061,0.3333333333333333,1,8,4,3,1.5,413.0,416.0,376.0,371.0,384.0,387.0,348.0,325.0,3,0.69,8.0,22,5.05,14.545454545454545,146,33.49,14.061643835616438
Donofrio / Nicholas M.,person,,,,,,,True,False,False,2,2.0,11,4.0,0.2794871794871795,0.08359697056849774,0.0025336369127313594,0.009505067091273984,10.75,10.727272727272727,0.0027553633669552802,0.005368126831262203,0.6181818181818182,34,7,28,8,5.5,139.0,78.0,327.0,201.0,286.0,80.0,349.0,303.0,11,2.52,10.727272727272727,49,11.24,11.346938775510203,187,42.89,12.20855614973262
Dorman / David W.,person,,,,,,,False,False,False,2,2.0,7,3.0,0.2802056555269923,0.08085303662494205,0.0011041273720868432,0.0035077690479462056,8.333333333333332,8.714285714285714,0.005030183146123115,0.008268027183052858,0.6190476190476191,13,7,17,6,3.5,298.0,188.0,320.0,269.0,367.0,306.0,290.0,266.0,7,1.61,8.714285714285714,32,7.34,14.5,196,44.95,13.428571428571429
Drosdick / John G.,person,,,,,,,False,False,False,2,2.0,11,3.1500000000000004,0.3004824259131633,0.08385421675161073,0.0021700470727166097,0.00492074790477195,12.264550264550266,12.909090909090908,0.0118111535775587,0.008743516082473908,0.5636363636363636,31,7,23,7,5.5,139.0,168.0,234.0,195.0,310.0,234.0,214.0,260.0,11,2.52,12.909090909090908,63,14.45,12.412698412698413,261,59.86,12.199233716475096
Duberstein / Kenneth M.,person,,,,,,,False,True,True,4,3.0,33,6.109523809523812,0.38279192273924495,0.0905503634475597,0.029876793148377028,0.006746408359821839,17.701480904130936,18.636363636363637,0.2031825278892558,0.14925193914084284,0.3181818181818182,168,6,41,16,8.25,3.0,8.0,4.0,66.0,3.0,166.0,5.0,17.0,33,7.57,18.636363636363637,187,42.89,13.935828877005347,392,89.91,11.16326530612245
Dublon / Dina,person,,,,,,,False,False,False,2,2.0,10,3.0333333333333337,0.2988348183687457,0.08393493117720666,0.003108590947831337,0.005055305105922004,11.796703296703296,12.3,0.01362774375593121,0.01780268197100957,0.5555555555555556,25,7,23,7,5.0,177.0,183.0,242.0,191.0,249.0,228.0,189.0,156.0,10,2.29,12.3,64,14.68,13.125,251,57.57,12.573705179282868
Dzau / Victor J.,person,,,,,,,False,False,False,2,2.0,12,3.708333333333334,0.3261032161555722,0.08635373341255695,0.00327445078718124,0.0055301033986576535,12.280898876404493,14.666666666666666,0.03335231640447795,0.025657787054840234,0.48484848484848486,32,6,23,7,6.0,112.0,107.0,101.0,136.0,240.0,210.0,75.0,110.0,12,2.75,14.666666666666666,92,21.1,15.304347826086957,320,73.39,12.015625
Edwards / Gary W.,person,,,,,,,False,False,False,2,2.0,5,1.3666666666666665,0.28330084470435346,0.07504948790773733,0.0013537102794328579,0.001906444113024309,9.890243902439025,10.6,0.002561621314737772,0.002576061556237211,0.4,4,6,12,5,2.5,364.0,401.0,312.0,361.0,355.0,371.0,355.0,369.0,5,1.15,10.6,40,9.17,12.475,205,47.02,12.682926829268293
Elsenhans / Lynn Laverty,person,,,,,,,False,False,False,2,2.0,7,2.1166666666666667,0.29261744966442954,0.07985347985347985,0.002838274479731458,0.0049868436249328385,8.826771653543307,9.428571428571429,0.002699663760218358,0.003503918441147253,0.42857142857142855,9,6,13,5,3.5,298.0,326.0,279.0,289.0,268.0,232.0,351.0,351.0,7,1.61,9.428571428571429,44,10.09,12.045454545454545,231,52.98,12.471861471861471
Engel / Susan E.,person,,,,,,,True,False,False,2,2.0,10,2.9999999999999996,0.3085633404104742,0.08543156657196042,0.0033247079075051146,0.0039106073312020805,13.805555555555557,14.6,0.024442638887421094,0.03068079625472586,0.6444444444444445,29,6,28,8,5.0,177.0,195.0,184.0,164.0,238.0,285.0,114.0,89.0,10,2.29,14.6,74,16.97,15.837837837837839,275,63.07,12.28
Eskew / Michael L.,person,,,,,,,False,False,False,4,4.0,23,4.004761904761905,0.37264957264957266,0.0830871843735112,0.0219181763952805,0.002371988972748226,16.445897740784783,17.73913043478261,0.07376577311472766,0.03793167047523527,0.25691699604743085,65,6,33,8,5.75,16.0,77.0,7.0,212.0,12.0,358.0,33.0,63.0,23,5.28,17.73913043478261,176,40.37,14.0,384,88.07,11.28125
Falk / Thomas J.,person,,,,,,,False,False,False,2,2.0,8,2.5833333333333335,0.26814268142681424,0.07853025936599424,0.0033437290250340514,0.005720813686647284,7.999999999999998,7.875,0.001492455402529898,0.003236840465075513,0.5714285714285714,16,6,17,6,4.0,258.0,266.0,370.0,310.0,237.0,201.0,388.0,357.0,8,1.83,7.875,29,6.65,9.827586206896552,143,32.8,12.664335664335665
Faraci / John V.,person,,,,,,,False,False,False,2,2.0,12,3.566666666666667,0.3323170731707317,0.09030966271964648,0.007474473306254612,0.011437292130110853,13.462616822429906,14.333333333333334,0.023042683467649504,0.02532200166094281,0.5151515151515151,34,7,28,8,6.0,112.0,115.0,79.0,71.0,92.0,45.0,121.0,112.0,12,2.75,14.333333333333334,101,23.17,14.514851485148515,340,77.98,11.876470588235295
Farah / Roger N.,person,,,,,,,False,False,False,2,2.0,9,2.7,0.30510846745976206,0.08225639090651825,0.004118225998509128,0.007136915014169047,9.975308641975309,10.777777777777779,0.0040971593094181625,0.004644596798896488,0.4444444444444444,16,6,21,7,4.5,217.0,247.0,205.0,236.0,207.0,147.0,311.0,326.0,9,2.06,10.777777777777779,63,14.45,11.857142857142858,272,62.39,12.283088235294118
Fargo / Thomas B.,person,,,,,,,False,False,False,2,2.0,8,2.283333333333333,0.3066104078762307,0.08577611646665355,0.0012421389344049985,0.004852543147386554,13.372262773722628,14.0,0.014480609482255246,0.01724631541978051,0.5714285714285714,16,7,22,7,4.0,258.0,307.0,203.0,155.0,361.0,239.0,181.0,161.0,8,1.83,14.0,70,16.06,15.628571428571428,273,62.61,12.63003663003663
Farrell / Thomas F. II,person,,,,,,,False,False,False,2,2.0,3,0.9166666666666665,0.23529411764705882,0.06863439590712318,0.0012162795998132054,0.0015375634594236307,6.272727272727273,6.333333333333333,0.00031423447420003936,0.0005442074100228824,0.3333333333333333,1,6,4,3,1.5,413.0,423.0,411.0,409.0,362.0,377.0,420.0,417.0,3,0.69,6.333333333333333,17,3.9,7.705882352941177,64,14.68,10.984375
Farrell / W. James,person,,,,,,,False,False,False,4,4.0,22,4.585714285714285,0.35104669887278583,0.08393493117720666,0.025436274622556657,0.004286099268699712,13.808930425752857,14.090909090909092,0.026485019737878476,0.01860102892252835,0.29004329004329005,67,6,29,8,5.5,18.0,51.0,39.0,191.0,6.0,266.0,104.0,153.0,22,5.05,14.090909090909092,136,31.19,12.757352941176471,356,81.65,11.502808988764045
Feldstein / Martin S.,person,,,,,,,False,True,False,2,1.0,18,5.191666666666666,0.35161290322580646,0.09748462828395751,0.005729225800688756,0.011382604764445949,18.730337078651687,20.61111111111111,0.10542414876868697,0.12947656724529932,0.5424836601307189,83,6,39,12,9.0,42.0,22.0,37.0,5.0,124.0,46.0,22.0,21.0,18,4.13,20.61111111111111,144,33.03,14.73611111111111,352,80.73,11.673295454545455
Felsinger / Donald E.,person,,,,,,,False,False,False,2,2.0,10,2.8666666666666667,0.31076265146115467,0.08334926400305868,0.003149126587527523,0.005259976499299502,12.686046511627904,13.6,0.013800431132680955,0.012673026258623066,0.4888888888888889,22,6,22,7,5.0,177.0,220.0,175.0,209.0,245.0,219.0,186.0,206.0,10,2.29,13.6,78,17.89,14.384615384615385,277,63.53,12.433212996389893
Fettig / Jeff M.,person,,,,,,,False,False,False,2,2.0,8,3.116666666666667,0.30383275261324044,0.08282937023082036,0.0014571726246014776,0.003367291343406497,10.775401069518713,12.375,0.010448117737847033,0.009654843510874185,0.5714285714285714,16,6,21,7,4.0,258.0,170.0,213.0,219.0,346.0,314.0,229.0,250.0,8,1.83,12.375,64,14.68,14.875,260,59.63,12.515384615384615
Fishman / Jay S.,person,,,,,,,False,False,False,2,2.0,10,2.9833333333333334,0.31988261188554656,0.08406439795623252,0.004134947001609668,0.007997709959905461,12.351955307262568,13.6,0.023199582490869772,0.02013467803133188,0.4666666666666667,21,7,18,6,5.0,177.0,197.0,129.0,188.0,206.0,111.0,119.0,139.0,10,2.29,13.6,86,19.72,15.80232558139535,309,70.87,12.142394822006473
Fosler / Gail D.,person,,,,,,,False,False,True,2,2.0,10,2.8333333333333335,0.31389488840892726,0.08549019607843138,0.002255184349162059,0.003537031178600301,14.852941176470585,15.4,0.015369787017383545,0.015988369580831295,0.8,36,6,35,9,5.0,177.0,226.0,157.0,161.0,302.0,301.0,170.0,175.0,10,2.29,15.4,71,16.28,13.507042253521126,291,66.74,12.31958762886598
Foster / Kent B.,person,,,,,,,False,False,False,2,2.0,7,2.2499999999999996,0.2714819427148194,0.07859396124380351,0.0025286480801571544,0.004913119763641751,7.5925925925925934,7.714285714285714,0.003050206315518363,0.003801980724910655,0.42857142857142855,9,7,13,5,3.5,298.0,315.0,360.0,309.0,289.0,235.0,342.0,345.0,7,1.61,7.714285714285714,34,7.8,10.794117647058824,168,38.53,13.636904761904763
Franklin / Barbara Hackman,person,,,,,,,False,False,True,2,2.0,10,2.983333333333334,0.3152566883586406,0.08422137085090627,0.0047260762829870765,0.008473412740258672,11.458100558659217,12.4,0.010137285161015582,0.007990556804698037,0.4444444444444444,20,6,22,7,5.0,177.0,196.0,151.0,185.0,172.0,103.0,232.0,270.0,10,2.29,12.4,77,17.66,13.727272727272727,292,66.97,12.226027397260275
Friedman / Stephen J.,person,,,,,,,True,True,False,2,1.0,17,4.991666666666666,0.3507642799678198,0.09905713961149608,0.004932395434753702,0.011530956096758051,18.959933222036728,20.88235294117647,0.10029785149567928,0.12664809097428212,0.5661764705882353,77,6,39,12,8.5,51.0,30.0,40.0,3.0,156.0,44.0,25.0,23.0,17,3.9,20.88235294117647,140,32.11,14.964285714285714,356,81.65,11.603932584269662
Frist / Thomas F. III,person,,,,,,,False,False,False,2,2.0,5,1.5333333333333332,0.2845953002610966,0.07537384389316276,0.0052337864326862365,0.00322644615510797,9.173913043478262,10.2,0.00500917273206917,0.004929252637194086,0.4,4,7,7,4,2.5,364.0,388.0,303.0,354.0,139.0,321.0,293.0,316.0,5,1.15,10.2,41,9.4,14.414634146341463,204,46.79,13.186274509803921
Fudge / Ann M.,person,,,,,,,False,True,False,3,1.0,34,8.133333333333335,0.3844797178130511,0.09628975265017668,0.019588183571399024,0.006807222473941867,20.8483606557377,21.058823529411764,0.24228481795888393,0.26505746255087076,0.38859180035650626,218,6,41,16,11.333333333333334,2.0,1.0,3.0,13.0,19.0,162.0,2.0,2.0,34,7.8,21.058823529411764,201,46.1,13.288557213930348,384,88.07,11.1953125
Futter / Ellen V.,person,,,,,,,True,True,True,3,2.0,25,5.7444444444444445,0.3732876712328767,0.09474141677531508,0.013179904162627796,0.012081815772894546,21.070599613152805,21.84,0.1932199123804816,0.18346292091281377,0.5033333333333333,151,6,41,16,8.333333333333334,11.0,12.0,6.0,24.0,36.0,34.0,6.0,10.0,25,5.73,21.84,180,41.28,13.75,379,86.93,11.279683377308707
Gaines / Brenda J.,person,,,,,,,True,False,False,2,2.0,6,1.6999999999999997,0.29519295870006773,0.076558384547849,0.003755256455524698,0.0031156174662976314,9.333333333333336,10.5,0.0025867717358530975,0.002178847733486541,0.4,6,6,13,5,3.0,336.0,366.0,263.0,344.0,221.0,328.0,353.0,381.0,6,1.38,10.5,50,11.47,10.64,242,55.5,12.314049586776859
Galvin / Walter J.,person,,,,,,,False,True,False,2,1.0,6,1.7499999999999998,0.2768253968253968,0.07733924611973393,0.0016930926745969915,0.0035921967296532304,9.142857142857144,9.5,0.003235804701886292,0.002838661644282978,0.4,6,7,12,5,3.0,336.0,358.0,340.0,331.0,339.0,297.0,336.0,362.0,6,1.38,9.5,42,9.63,11.428571428571429,188,43.12,12.803191489361701
Gambrell / Michael R.,person,,,,,,,False,True,False,2,1.0,4,1.2499999999999998,0.2676488643339472,0.07301959470775414,0.0006818361300111614,0.0021103850453739726,7.733333333333334,8.0,0.0025209181565518327,0.002145088283587564,0.5,3,7,6,4,2.0,400.0,410.0,371.0,384.0,390.0,363.0,359.0,382.0,4,0.92,8.0,26,5.96,12.653846153846153,155,35.55,13.987096774193548
Gates / William H. III,person,,,,,,,False,False,False,3,3.0,12,2.8666666666666667,0.2936026936026936,0.0770999115826702,0.008133350598282666,0.004632265926160263,10.488372093023255,10.666666666666666,0.00828880436336214,0.012469129951325039,0.4696969696969697,31,7,28,8,4.0,112.0,220.0,272.0,336.0,80.0,247.0,248.0,211.0,12,2.75,10.666666666666666,58,13.3,11.741379310344827,233,53.44,12.59656652360515
George / William W.,person,,,,,,,True,False,False,2,2.0,11,3.366666666666667,0.32296296296296295,0.09190556492411467,0.0028739857421956373,0.008610847481458036,13.24257425742574,13.636363636363637,0.019338965998355447,0.027212594305376467,0.4727272727272727,26,6,24,7,5.5,139.0,131.0,115.0,52.0,264.0,101.0,144.0,99.0,11,2.52,13.636363636363637,85,19.5,14.929411764705883,316,72.48,11.968354430379748
Gephardt / Richard A.,person,,,,,,,False,False,True,2,2.0,8,2.3166666666666664,0.30987917555081734,0.08482490272373541,0.0031485553972956572,0.006761227161416974,12.884892086330936,13.75,0.018385147293827165,0.016942584706366476,0.42857142857142855,12,7,22,7,4.0,258.0,305.0,177.0,175.0,246.0,164.0,149.0,167.0,8,1.83,13.75,76,17.43,14.907894736842104,286,65.6,12.23076923076923
Gifford / Charles K.,person,,,,,,,True,False,False,2,2.0,11,3.5333333333333337,0.287598944591029,0.08172701427723451,0.004212803501035098,0.007334950337955718,9.641509433962263,10.090909090909092,0.007364405150071988,0.009525467656834787,0.4727272727272727,26,7,21,7,5.5,139.0,120.0,295.0,245.0,202.0,138.0,261.0,253.0,11,2.52,10.090909090909092,50,11.47,12.34,220,50.46,12.6
