node_type,org_cat,corp_cat,corp_sub,rank,banker,PPG_director,PPG_member,bipartite_degree,degree,degree_w,closeness,closeness_w,betweenness,betweenness_w,average_neighbour_degree_w,average_neighbour_degree,EVC,EVC_w,clustering_co_eff,triangles,eccentricity,onion_layer,core_no,bipartite_degree/degree,degree_ranked,degree_w_ranked,closeness_ranked,closeness_w_ranked,betweenness_ranked,betweenness_w_ranked,EVC_ranked,EVC_w_ranked,no. 1 step nodes (degree),1 step % reached,1 step nodes average degree,no. 2 step nodes,2 step % reached,2 step nodes average degree,no. 3 step nodes,3 step % reached,3 step nodes average degree
person,person,,,,False,False,False,2,5,1.226190476190476,0.3114754098360656,0.06755795761627079,0.00014486250990191125,0.000890295358649789,11.436893203883496,13.4,0.001524787971012199,0.0007357280797118112,0.6,6,5,6,4,2.5,445.0,457.0,426.0,453.0,422.0,406.0,448.0,467.0,5,1.05,13.4,42,8.84,20.452380952380953,331,69.68,22.68882175226586
person,person,,,,False,False,False,2,14,3.894444444444445,0.356071964017991,0.0891655977223665,0.0012404839745001396,0.0065185669809254086,19.58630527817404,21.642857142857142,0.011714713826085157,0.019120854218850333,0.5384615384615384,49,5,29,10,7.0,294.0,298.0,287.0,108.0,276.0,117.0,308.0,230.0,14,2.95,21.642857142857142,131,27.58,27.938931297709924,422,88.84,21.376777251184834
person,person,,,,True,False,False,3,18,3.8261904761904764,0.3705148205928237,0.08135767402691939,0.0049792607538602755,0.011382948484880527,18.998133167392655,20.77777777777778,0.014795765301315149,0.008911730649716865,0.4444444444444444,68,4,35,11,6.0,206.0,306.0,224.0,261.0,108.0,39.0,267.0,325.0,18,3.79,20.77777777777778,168,35.37,25.68452380952381,432,90.95,20.916666666666668
person,person,,,,True,False,False,2,18,5.091666666666668,0.3670788253477589,0.0875387781429493,0.0009775323502543925,0.011562902710738412,22.528641571194758,24.333333333333332,0.017012783546154302,0.013904857370277874,0.673202614379085,103,5,49,14,9.0,206.0,192.0,235.0,141.0,301.0,35.0,246.0,276.0,18,3.79,24.333333333333332,147,30.95,25.775510204081634,442,93.05,20.717194570135746
person,person,,,,False,False,False,2,22,5.225,0.37519747235387046,0.08441693077811675,0.006352809985847028,0.012758375486474226,22.398724082934613,25.0,0.022357502408884934,0.02550847202947073,0.4805194805194805,111,5,47,13,11.0,154.0,183.0,210.0,198.0,81.0,23.0,203.0,177.0,22,4.63,25.0,195,41.05,25.82051282051282,418,88.0,21.263157894736842
person,person,,,,False,False,False,4,20,6.307936507936509,0.35185185185185186,0.07874973059302688,0.001650590114170975,0.0036269048147795644,21.231756416708606,22.65,0.017079220949698444,0.024504932612296783,0.5473684210526316,104,5,47,13,5.0,181.0,105.0,300.0,318.0,240.0,247.0,244.0,184.0,20,4.21,22.65,136,28.63,27.058823529411764,395,83.16,21.749367088607595
person,person,,,,True,False,False,3,28,5.931746031746032,0.3951747088186356,0.07879022448302554,0.006857874640539237,0.004270909340862705,24.75046829007225,28.214285714285715,0.03343199468333615,0.046635464241668555,0.5317460317460317,201,5,61,16,9.333333333333334,85.0,139.0,136.0,316.0,69.0,211.0,136.0,115.0,28,5.89,28.214285714285715,218,45.89,26.06422018348624,453,95.37,20.395143487858718
person,person,,,,True,False,False,3,22,4.490873015873016,0.395503746877602,0.0836046818621843,0.004834671789682922,0.010857649645357525,23.563223469117254,26.454545454545453,0.02277779199466475,0.013456890607690949,0.4675324675324675,108,5,49,14,7.333333333333333,154.0,241.0,134.0,214.0,111.0,46.0,198.0,279.0,22,4.63,26.454545454545453,221,46.53,24.873303167420815,457,96.21,20.326039387308533
person,person,,,,True,False,False,3,13,3.683333333333333,0.33640226628895187,0.08051643524077239,0.0036608127384680773,0.009561499837438682,12.02262443438914,12.615384615384615,0.0028412170778559964,0.004216696183314004,0.4230769230769231,33,5,19,8,4.333333333333333,310.0,317.0,363.0,277.0,144.0,67.0,414.0,382.0,13,2.74,12.615384615384615,94,19.79,20.361702127659573,382,80.42,21.827225130890053
person,person,,,,True,False,False,2,8,3.033333333333333,0.31815137307434693,0.08292959713674654,0.00025063698014271064,0.00266584505370805,13.857142857142858,14.125,0.002238436344291271,0.004456899566056075,0.8214285714285714,23,5,18,8,4.0,411.0,370.0,418.0,225.0,403.0,306.0,424.0,377.0,8,1.68,14.125,66,13.89,22.12121212121212,337,70.95,23.02967359050445
person,person,,,,False,False,False,2,11,4.283333333333333,0.3275862068965517,0.07790716745940626,0.0005717167454841685,0.0004471687169888367,15.470817120622568,16.09090909090909,0.003885944371538911,0.0045321050339351635,0.7090909090909091,39,5,21,8,5.5,354.0,264.0,386.0,337.0,350.0,432.0,400.0,375.0,11,2.32,16.09090909090909,83,17.47,22.3855421686747,362,76.21,22.337016574585636
person,person,,,,False,False,False,2,13,3.40952380952381,0.36850271528316525,0.09037004153851035,0.002063131513516683,0.007252519804818273,22.053770949720665,24.76923076923077,0.016602348800645615,0.014965615170301939,0.5384615384615384,42,5,29,10,6.5,310.0,335.0,231.0,84.0,204.0,105.0,250.0,262.0,13,2.74,24.76923076923077,161,33.89,25.956521739130434,438,92.21,20.751141552511417
person,person,,,,False,False,False,2,5,1.3666666666666665,0.32051282051282054,0.07258557457212712,0.0003442281785924546,0.0029936675213157564,11.951219512195122,13.6,0.001398474508543366,0.001016447516010724,0.6,6,5,5,4,2.5,445.0,452.0,408.0,415.0,391.0,289.0,454.0,457.0,5,1.05,13.6,53,11.16,19.9811320754717,361,76.0,22.047091412742382
person,person,,,,True,False,False,2,11,3.0166666666666666,0.32623626373626374,0.07563895007829294,0.0,0.0,18.66850828729282,20.09090909090909,0.00468558131696889,0.0032346335668177626,1.0,55,4,33,11,5.5,354.0,372.0,392.0,375.0,446.0,450.0,387.0,403.0,11,2.32,20.09090909090909,74,15.58,22.675675675675677,359,75.58,22.52367688022284
person,person,,,,False,False,False,2,12,3.1761904761904765,0.35133136094674555,0.07760888390255592,0.0029876796504813494,0.005826842230239963,13.624437781109444,15.5,0.003307625998905937,0.0030262047477166735,0.4696969696969697,31,5,19,8,6.0,331.0,355.0,304.0,346.0,166.0,145.0,408.0,410.0,12,2.53,15.5,106,22.32,20.339622641509433,431,90.74,21.097447795823665
person,person,,,,True,False,False,3,17,6.679797979797981,0.35081240768094535,0.0754946888824137,0.0015234992709139174,0.0005181730698053151,20.273854528958108,23.88235294117647,0.010428443976635813,0.059399667283571385,0.8897058823529411,121,5,60,16,5.666666666666667,227.0,92.0,305.0,380.0,249.0,426.0,321.0,96.0,17,3.58,23.88235294117647,118,24.84,24.6864406779661,414,87.16,21.405797101449274
person,person,,,,False,False,False,2,3,0.7,0.3112712975098296,0.060203424201776524,0.0,0.0,14.85714285714286,18.333333333333332,0.0020665543360642836,0.0009801117750674999,1.0,3,5,3,3,1.5,469.0,474.0,427.0,470.0,446.0,450.0,431.0,458.0,3,0.63,18.333333333333332,49,10.32,25.448979591836736,328,69.05,23.408536585365855
person,person,,,,False,False,False,3,14,5.466666666666668,0.33170391061452514,0.07575958956910073,0.0026404551868581686,0.015459520813284968,13.649390243902435,14.571428571428571,0.004101329344461733,0.0043254220902502845,0.5934065934065934,54,5,21,8,4.666666666666667,294.0,167.0,374.0,373.0,175.0,9.0,396.0,378.0,14,2.95,14.571428571428571,88,18.53,22.193181818181817,371,78.11,21.951482479784367
person,person,,,,False,False,False,2,10,2.65,0.34025787965616044,0.0818260120585702,0.0015643738278090533,0.0065229388718950855,18.955974842767297,19.9,0.005452746397783069,0.00643556220886623,0.4444444444444444,20,5,23,9,5.0,372.0,396.0,345.0,247.0,246.0,116.0,370.0,347.0,10,2.11,19.9,115,24.21,23.6,383,80.63,22.30809399477807
person,person,,,,True,False,False,2,9,2.833333333333333,0.2994955863808323,0.0741376619322616,0.0004792677848322572,0.00413368480656955,9.23529411764706,9.444444444444445,0.0015934645937453198,0.002116240238658033,0.5,18,5,11,6,4.5,387.0,386.0,452.0,397.0,364.0,219.0,447.0,428.0,9,1.89,9.444444444444445,40,8.42,21.5,279,58.74,23.229390681003583
person,person,,,,True,False,False,3,16,3.9555555555555557,0.37519747235387046,0.08374225016895366,0.009653333005624246,0.0127035594503949,20.742977528089884,23.4375,0.022395686238547697,0.016645862061224512,0.475,57,4,33,11,5.333333333333333,254.0,290.0,210.0,212.0,45.0,24.0,202.0,248.0,16,3.37,23.4375,177,37.26,26.282485875706215,441,92.84,20.5124716553288
person,person,,,,False,False,False,2,20,4.6039682539682545,0.4039115646258503,0.09086851166942991,0.001509509457128759,0.004547864354659826,30.624202723668333,34.2,0.04285092096374242,0.02878740892371698,0.5736842105263158,109,4,55,15,10.0,181.0,226.0,99.0,76.0,252.0,199.0,102.0,163.0,20,4.21,34.2,242,50.95,25.359504132231404,462,97.26,20.166666666666668
person,person,,,,False,False,False,5,28,4.290656565656565,0.4001684919966302,0.07393955117395247,0.008250307251447604,0.0031197720038492853,23.99371095622052,26.821428571428573,0.03965006056121727,0.015051668778313158,0.3306878306878307,125,4,49,14,5.6,85.0,263.0,113.0,398.0,58.0,277.0,109.0,261.0,28,5.89,26.821428571428573,230,48.42,24.952173913043477,455,95.79,20.318681318681318
person,person,,,,False,False,False,2,5,2.333333333333333,0.2970606629143214,0.07750251543251845,0.0,0.0,9.714285714285715,11.6,0.0032265169881896816,0.005929752170517102,1.0,10,5,7,5,2.5,445.0,413.0,456.0,348.0,446.0,450.0,409.0,355.0,5,1.05,11.6,38,8.0,31.42105263157895,271,57.05,24.88560885608856
person,person,,,,True,False,False,3,13,2.992857142857143,0.32894736842105265,0.07782844971189819,0.00258848052693417,0.002755998781981459,12.613365155131262,13.23076923076923,0.003530984161947417,0.0032001536248026305,0.41025641025641024,32,5,16,7,4.333333333333333,310.0,375.0,381.0,340.0,178.0,300.0,404.0,405.0,13,2.74,13.23076923076923,83,17.47,20.686746987951807,368,77.47,21.891304347826086
person,person,,,,True,False,False,4,19,3.2940476190476193,0.3971571906354515,0.08252019573211337,0.004192439976636761,0.0018864470343484335,22.52475605348753,23.894736842105264,0.02192467256756876,0.016490881997011125,0.3567251461988304,61,4,46,13,4.75,194.0,347.0,127.0,230.0,128.0,348.0,205.0,250.0,19,4.0,23.894736842105264,226,47.58,25.836283185840706,459,96.63,20.119825708061
person,person,,,,False,False,False,2,18,4.226190476190477,0.3941908713692946,0.09112127122166451,0.0011789273911097628,0.003666435265996345,30.633239436619707,31.77777777777778,0.034408283999416846,0.03323943564151651,0.49673202614379086,76,5,48,14,9.0,206.0,269.0,139.0,73.0,283.0,243.0,132.0,148.0,18,3.79,31.77777777777778,226,47.58,26.24778761061947,452,95.16,20.451327433628318
person,person,,,,True,False,True,4,29,7.546897546897549,0.405982905982906,0.08249248884180546,0.004754277429573559,0.0045833767239496755,25.245578393881445,30.310344827586206,0.04925821406494233,0.11557242823451519,0.5024630541871922,204,4,53,15,7.25,78.0,51.0,91.0,232.0,115.0,197.0,91.0,16.0,29,6.11,30.310344827586206,243,51.16,25.296296296296298,458,96.42,20.266375545851528
person,person,,,,True,False,False,5,28,4.129304029304029,0.3988245172124265,0.07543074927877616,0.014634802935793,0.002115186316385517,15.999290339749848,17.178571428571427,0.017038439438668354,0.008117272176441337,0.21428571428571427,81,5,35,11,5.6,85.0,276.0,120.0,381.0,28.0,335.0,245.0,331.0,28,5.89,17.178571428571427,224,47.16,23.071428571428573,458,96.42,20.216157205240176
person,person,,,,True,False,False,2,15,4.126190476190477,0.3690753690753691,0.08764915733792593,0.0007780703103466693,0.0031938851732322754,20.864974033467973,23.466666666666665,0.01876811767256267,0.01519657026766102,0.5428571428571428,57,4,34,11,7.5,278.0,277.0,228.0,138.0,321.0,270.0,233.0,259.0,15,3.16,23.466666666666665,169,35.58,28.189349112426036,429,90.32,20.86946386946387
person,person,,,,False,False,False,2,25,6.119047619047619,0.40842648323301806,0.09077011274603478,0.0007452969697243215,0.001921998449646684,36.23793774319066,40.6,0.0830260659819459,0.07222598163657436,0.6466666666666666,194,4,67,18,12.5,116.0,120.0,80.0,77.0,324.0,343.0,51.0,68.0,25,5.26,40.6,246,51.79,26.03252032520325,466,98.11,20.053648068669528
person,person,,,,False,False,False,2,15,4.001190476190477,0.37549407114624506,0.08732955415964455,0.009057476312368421,0.010645711901541352,20.669146087473965,25.0,0.019690906170443688,0.013488752444968086,0.4666666666666667,49,5,28,9,7.5,278.0,283.0,207.0,147.0,51.0,50.0,227.0,278.0,15,3.16,25.0,189,39.79,26.105820105820104,432,90.95,20.738425925925927
person,person,,,,True,False,False,3,11,2.8984126984126983,0.3392857142857143,0.06871675676196996,0.00029355161782540924,0.0013922076640264516,17.609802847754654,20.272727272727273,0.006818091646471721,0.003434014032657663,0.6,33,4,19,8,3.6666666666666665,354.0,381.0,353.0,447.0,395.0,379.0,352.0,395.0,11,2.32,20.272727272727273,103,21.68,25.398058252427184,386,81.26,21.849740932642487
person,person,,,,False,False,False,3,23,5.223015873015873,0.38492706645056723,0.08503908814226892,0.004399880217418262,0.002242101806901744,24.738793496429114,27.608695652173914,0.027448654997074464,0.027880893213671067,0.42292490118577075,107,4,50,14,7.666666666666667,140.0,184.0,175.0,184.0,124.0,326.0,181.0,166.0,23,4.84,27.608695652173914,202,42.53,26.985148514851485,441,92.84,20.766439909297052
person,person,,,,True,False,False,3,17,4.1909090909090905,0.35081240768094535,0.07448059584476675,0.0015234992709139174,0.0003795987859945222,21.762111352133047,23.88235294117647,0.010428443976635813,0.03528158656720087,0.8897058823529411,121,5,60,16,5.666666666666667,227.0,270.0,305.0,389.0,249.0,436.0,321.0,140.0,17,3.58,23.88235294117647,118,24.84,24.6864406779661,414,87.16,21.405797101449274
person,person,,,,True,False,False,5,34,5.873051948051949,0.4028837998303647,0.07704368512110728,0.018092544460508172,0.0036369404523968157,19.410691580518545,20.5,0.02186231961164228,0.011095540245955748,0.29590017825311943,166,4,49,14,6.8,52.0,142.0,103.0,356.0,17.0,246.0,206.0,298.0,34,7.16,20.5,221,46.53,23.27601809954751,466,98.11,20.045064377682404
person,person,,,,True,False,False,2,35,8.811904761904763,0.4222222222222222,0.09965383405014161,0.005765556330609904,0.015746845401136998,32.79086733315319,35.42857142857143,0.08437332769740524,0.09437443777258439,0.5462184873949579,325,4,70,22,17.5,49.0,17.0,52.0,4.0,90.0,8.0,46.0,23.0,35,7.37,35.42857142857143,278,58.53,24.46043165467626,462,97.26,20.134199134199132
person,person,,,,True,False,False,2,15,4.616666666666667,0.34296028880866425,0.08759931764742045,0.00230858512068054,0.010651019530966232,13.26353790613718,13.533333333333333,0.004685029349481645,0.006102512798257594,0.4666666666666667,49,5,25,9,7.5,278.0,223.0,330.0,140.0,186.0,49.0,388.0,352.0,15,3.16,13.533333333333333,92,19.37,22.815217391304348,409,86.11,21.4841075794621
person,person,,,,True,False,False,2,27,7.033333333333332,0.4087779690189329,0.09677747971068629,0.0007427235457153034,0.01118016400161636,37.73104265402845,40.074074074074076,0.09480145817594748,0.09361612387591958,0.7606837606837606,267,4,71,22,13.5,92.0,76.0,79.0,12.0,326.0,40.0,32.0,24.0,27,5.68,40.074074074074076,253,53.26,25.549407114624508,458,96.42,20.262008733624455
person,person,,,,True,False,False,5,52,8.111183261183264,0.4485363550519358,0.0846136717880203,0.018301574389775893,0.0023569491996423063,32.9044173241654,33.61538461538461,0.11869124499323232,0.09185294892631504,0.3295625942684766,437,4,65,18,10.4,12.0,40.0,16.0,191.0,16.0,323.0,18.0,27.0,52,10.95,33.61538461538461,317,66.74,23.763406940063092,472,99.37,19.800847457627118
person,person,,,,False,False,True,3,23,4.79920634920635,0.3994953742640875,0.08899853230490586,0.015579738147499432,0.017248690053036173,21.789151645444022,25.52173913043478,0.0324170786390941,0.018641870195688227,0.32806324110671936,83,4,43,12,7.666666666666667,140.0,211.0,114.0,110.0,25.0,4.0,147.0,235.0,23,4.84,25.52173913043478,232,48.84,24.560344827586206,456,96.0,20.260964912280702
person,person,,,,True,False,False,2,20,6.125,0.35930408472012104,0.08475584369238089,0.0009131140135959731,0.013349974780321216,21.517006802721088,23.2,0.015197872712600716,0.012780321682064465,0.6421052631578947,122,5,48,14,10.0,181.0,119.0,271.0,187.0,305.0,19.0,260.0,284.0,20,4.21,23.2,127,26.74,25.69291338582677,432,90.95,20.98148148148148
person,person,,,,True,False,False,2,22,6.185714285714285,0.3994953742640875,0.08610480011601487,0.0024146753894230258,0.005241235635206014,24.63337182448037,29.818181818181817,0.03508488140869657,0.023615609165754965,0.5627705627705628,130,4,50,14,11.0,154.0,113.0,114.0,169.0,183.0,162.0,128.0,193.0,22,4.63,29.818181818181817,227,47.79,25.969162995594715,462,97.26,20.16883116883117
person,person,,,,True,False,False,2,20,5.108333333333333,0.3809141940657578,0.08915862414165271,0.0014153869143939412,0.005840337609119205,26.716150081566067,29.3,0.03467133347815819,0.03238407313657696,0.5631578947368421,107,4,54,15,10.0,181.0,189.0,184.0,109.0,262.0,144.0,131.0,151.0,20,4.21,29.3,191,40.21,28.38219895287958,442,93.05,20.671945701357465
person,person,,,,False,False,True,2,13,3.35,0.3634276970160673,0.08513434797544546,0.0010392405249339057,0.004874725491647545,21.940298507462686,23.153846153846153,0.012884080820082251,0.010300821336944117,0.717948717948718,56,4,34,11,6.5,310.0,341.0,254.0,181.0,293.0,186.0,294.0,310.0,13,2.74,23.153846153846153,144,30.32,26.07638888888889,436,91.79,20.869266055045873
person,person,,,,False,False,True,3,18,3.196825396825397,0.3883892068683565,0.07899550972892067,0.004033553543660634,0.0019099859353023916,24.191410129096326,26.38888888888889,0.022600456396062264,0.011934726712977843,0.3464052287581699,53,4,45,13,6.0,206.0,353.0,158.0,312.0,131.0,346.0,200.0,290.0,18,3.79,26.38888888888889,207,43.58,25.40096618357488,452,95.16,20.338495575221238
person,person,,,,True,False,True,2,16,4.002777777777779,0.3612167300380228,0.08182601205857018,0.001626370061304913,0.008974998870401932,20.84594031922276,24.375,0.011549649165968526,0.006162614117525436,0.6,72,4,36,11,8.0,254.0,282.0,262.0,248.0,243.0,73.0,312.0,350.0,16,3.37,24.375,140,29.47,24.807142857142857,429,90.32,21.081585081585082
person,person,,,,False,False,False,2,17,4.366666666666667,0.34798534798534797,0.08408170972043569,0.0021572158618811395,0.008274158767574922,24.095419847328245,24.823529411764707,0.014956618852028277,0.02216209156145348,0.5588235294117647,76,5,47,13,8.5,227.0,252.0,317.0,206.0,196.0,88.0,264.0,212.0,17,3.58,24.823529411764707,131,27.58,26.236641221374047,391,82.32,21.843989769820972
person,person,,,,True,False,False,2,13,3.427777777777778,0.3284923928077455,0.07465618860510803,0.0006868570537500945,0.003049142162399993,17.27066450567261,19.692307692307693,0.0060606901672861325,0.0035807650740478166,0.5641025641025641,44,5,24,9,6.5,310.0,331.0,384.0,387.0,331.0,282.0,361.0,391.0,13,2.74,19.692307692307693,89,18.74,22.741573033707866,353,74.32,21.756373937677054
person,person,,,,False,False,False,2,18,3.623412698412699,0.395503746877602,0.08420741616191461,0.0012432803119751493,0.002464882638766717,31.391851932975577,36.05555555555556,0.03647740360660633,0.02495994550590267,0.6078431372549019,93,4,52,15,9.0,206.0,321.0,134.0,203.0,275.0,316.0,121.0,181.0,18,3.79,36.05555555555556,234,49.26,25.96153846153846,447,94.11,20.568232662192393
person,person,,,,True,False,False,2,12,3.1,0.36398467432950193,0.08028621330779201,0.0018379694557467056,0.006087011416791565,19.25268817204301,23.25,0.013042754729925832,0.008669803619536377,0.696969696969697,46,5,33,11,6.0,331.0,361.0,252.0,286.0,225.0,131.0,292.0,326.0,12,2.53,23.25,150,31.58,27.266666666666666,434,91.37,20.898617511520737
person,person,,,,False,False,False,2,12,3.092857142857143,0.34849596478356565,0.07720229710694551,0.002865250745795619,0.005073750255962114,13.77598152424942,15.5,0.0027956867640735648,0.001865281996108295,0.5,33,5,20,8,6.0,331.0,363.0,314.0,353.0,168.0,177.0,415.0,438.0,12,2.53,15.5,103,21.68,18.92233009708738,423,89.05,20.907801418439718
person,person,,,,False,False,False,3,15,5.992857142857143,0.34849596478356565,0.08043780746293511,0.0002688819241671819,0.0009191933612320022,21.177592371871274,24.2,0.014923535391280218,0.023453074972608564,0.8,84,5,45,13,5.0,278.0,132.0,314.0,280.0,400.0,403.0,265.0,196.0,15,3.16,24.2,129,27.16,27.13953488372093,394,82.95,21.79695431472081
person,person,,,,True,False,False,5,34,5.041269841269841,0.41161178509532065,0.07875103619784471,0.018029063030926374,0.0030162078896256114,22.583202141057935,24.441176470588236,0.03875741879116801,0.02048941354546226,0.29590017825311943,166,4,48,14,6.8,52.0,196.0,70.0,317.0,18.0,285.0,111.0,222.0,34,7.16,24.441176470588236,250,52.63,23.968,462,97.26,20.08874458874459
person,person,,,,True,False,False,3,32,6.300793650793652,0.4170324846356453,0.08652620074078571,0.009143215111208164,0.007412324862691285,25.60870386698576,28.625,0.05057369494571611,0.07127895764759183,0.35685483870967744,177,4,52,15,10.666666666666666,61.0,107.0,60.0,160.0,50.0,101.0,88.0,69.0,32,6.74,28.625,261,54.95,24.90038314176245,468,98.53,20.006410256410255
person,person,,,,True,True,False,2,8,2.3666666666666667,0.3076424870466321,0.06932113929900517,0.001852160127836191,0.0052038124976166306,11.704225352112676,14.0,0.002443451551098682,0.0014150235313774896,0.5714285714285714,16,5,10,6,4.0,411.0,409.0,440.0,441.0,223.0,165.0,419.0,451.0,8,1.68,14.0,66,13.89,20.848484848484848,290,61.05,23.131034482758622
person,person,,,,True,True,True,2,23,6.035714285714286,0.3971571906354515,0.09544860845976087,0.004010373203954427,0.01449752386637599,25.201183431952664,28.608695652173914,0.03807954296260083,0.03648552702314269,0.49407114624505927,125,4,46,13,11.5,140.0,128.0,127.0,18.0,132.0,12.0,114.0,137.0,23,4.84,28.608695652173914,231,48.63,25.216450216450216,450,94.74,20.244444444444444
person,person,,,,True,False,True,6,55,9.177536352536352,0.45982575024201355,0.08864779453618543,0.010531631505376787,0.00168165907672903,37.69418093823297,35.85454545454545,0.15035372924078705,0.10892325014950435,0.33131313131313134,492,4,68,18,9.166666666666666,8.0,11.0,6.0,115.0,42.0,362.0,6.0,18.0,55,11.58,35.85454545454545,341,71.79,23.126099706744867,471,99.16,19.84713375796178
person,person,,,,False,False,False,2,8,2.5595238095238093,0.3432080924855491,0.07747933884297523,0.00028868343153684925,0.002207454449959447,16.74418604651163,18.625,0.002385316609331492,0.0015033956897353789,0.8214285714285714,23,5,18,8,4.0,411.0,400.0,328.0,350.0,397.0,327.0,423.0,450.0,8,1.68,18.625,97,20.42,18.824742268041238,412,86.74,21.04368932038835
person,person,,,,True,False,False,4,22,5.659523809523812,0.3760886777513856,0.08082675847830156,0.004268544026781602,0.005179344106490717,19.39167017248632,21.5,0.018001052867448027,0.019868089804816257,0.4588744588744589,106,5,46,13,5.5,154.0,155.0,204.0,270.0,127.0,168.0,238.0,226.0,22,4.63,21.5,182,38.32,24.36813186813187,434,91.37,20.797235023041473
person,person,,,,False,False,False,2,11,4.227777777777778,0.3330995792426367,0.08446696896950298,0.00083344929965754,0.002550082803913584,14.11957950065703,16.636363636363637,0.0038376246556541035,0.0057261032937239,0.6727272727272727,37,6,23,9,5.5,354.0,267.0,368.0,195.0,315.0,312.0,401.0,359.0,11,2.32,16.636363636363637,96,20.21,22.40625,371,78.11,21.857142857142858
person,person,,,,True,False,False,4,27,6.267460317460319,0.39353769676884837,0.080763770222823,0.00568744230735627,0.003873549597498338,22.822717487653534,25.22222222222222,0.029575835109748982,0.025716293960071853,0.42735042735042733,150,4,51,15,6.75,92.0,109.0,141.0,272.0,93.0,231.0,168.0,175.0,27,5.68,25.22222222222222,218,45.89,25.53669724770642,448,94.32,20.357142857142858
person,person,,,,False,False,False,3,15,3.0361471861471863,0.38870703764320785,0.07896267974399467,0.00477008129927379,0.003098699632343871,19.421758038069438,22.266666666666666,0.012578523111317946,0.006184318485056832,0.37142857142857144,39,4,33,11,5.0,278.0,369.0,156.0,313.0,113.0,279.0,298.0,349.0,15,3.16,22.266666666666666,198,41.68,23.883838383838384,465,97.89,20.066666666666666
person,person,,,,False,False,False,2,14,3.816666666666667,0.3269098417068135,0.07114328507239141,0.0035149882613051096,0.006225743684104778,13.087336244541484,14.357142857142858,0.005453834729882799,0.0030109599453444977,0.5274725274725275,48,5,21,8,7.0,294.0,308.0,389.0,428.0,152.0,125.0,369.0,411.0,14,2.95,14.357142857142858,82,17.26,23.451219512195124,354,74.53,22.04237288135593
person,person,,,,False,False,True,4,20,4.811111111111112,0.3871230643846781,0.0837004405286343,0.0014251153519209531,0.005094342083016303,24.032332563510387,26.35,0.033055754376094856,0.02533465052309168,0.4105263157894737,78,4,45,13,5.0,181.0,209.0,160.0,213.0,261.0,176.0,139.0,178.0,20,4.21,26.35,199,41.89,27.79396984924623,454,95.58,20.374449339207047
person,person,,,,True,False,False,3,22,4.60952380952381,0.38870703764320785,0.08511782098378282,0.007592105686098185,0.007291959280633499,21.826446280991732,23.863636363636363,0.024841046644416415,0.01981879196318553,0.37662337662337664,87,4,51,15,7.333333333333333,154.0,225.0,156.0,182.0,63.0,104.0,187.0,228.0,22,4.63,23.863636363636363,203,42.74,25.748768472906406,453,95.37,20.2560706401766
person,person,,,,False,False,False,4,17,6.31388888888889,0.3555389221556886,0.08050142501645333,0.0010372722497278143,0.0010427226654055825,20.652881654201497,22.88235294117647,0.015506474911075145,0.02368178345213754,0.6691176470588235,91,5,46,13,4.25,227.0,103.0,289.0,278.0,294.0,396.0,254.0,191.0,17,3.58,22.88235294117647,142,29.89,26.450704225352112,406,85.47,21.45320197044335
person,person,,,,False,False,False,2,18,4.535714285714285,0.386493083807974,0.09284294882236051,0.006046216691244695,0.011490924042824436,26.149606299212603,29.5,0.030652180007606316,0.031091990043662764,0.5751633986928104,88,4,46,13,9.0,206.0,237.0,164.0,42.0,85.0,37.0,157.0,158.0,18,3.79,29.5,218,45.89,25.477064220183486,435,91.58,20.60919540229885
person,person,,,,True,False,False,3,30,7.153968253968255,0.3766851704996035,0.08214913671345805,0.00445954996147554,0.010686573932185717,23.243510095407135,23.3,0.02095790581776386,0.027112203348732076,0.4574712643678161,199,5,52,15,10.0,69.0,70.0,198.0,236.0,120.0,48.0,213.0,168.0,30,6.32,23.3,178,37.47,25.46067415730337,432,90.95,20.96527777777778
person,person,,,,True,False,False,2,12,5.666666666666667,0.30904359141184123,0.08186832126852808,0.0005164753296080025,0.0017023678076309653,12.529411764705882,12.583333333333334,0.0015142958182465097,0.0033556834870094323,0.7272727272727273,48,5,26,9,6.0,331.0,152.0,433.0,244.0,357.0,357.0,449.0,399.0,12,2.53,12.583333333333334,49,10.32,19.06122448979592,307,64.63,23.058631921824105
person,person,,,,False,False,False,3,12,4.949999999999999,0.3106605624591236,0.06934812760055478,0.0008297007306144203,0.0018272262935820568,12.164983164983168,13.083333333333334,0.0021739003659229884,0.002412409787544363,0.6515151515151515,43,5,20,8,4.0,331.0,204.0,429.0,438.0,317.0,354.0,427.0,421.0,12,2.53,13.083333333333334,49,10.32,20.346938775510203,314,66.11,22.780254777070063
person,person,,,,True,False,False,5,58,9.179773004773006,0.4519505233111323,0.08918792051322172,0.015841586832891164,0.004286634948193909,31.434357923146234,33.310344827586206,0.14475887140787105,0.09141760718577914,0.31699939503932245,524,4,71,22,11.6,5.0,10.0,12.0,105.0,24.0,210.0,7.0,28.0,58,12.21,33.310344827586206,324,68.21,23.69753086419753,467,98.32,19.948608137044967
person,person,,,,False,False,False,2,16,3.9595238095238092,0.3896636587366694,0.09184660006445375,0.001475029567052997,0.009686642446802335,28.33644016837042,31.6875,0.030048573202806513,0.020259623131105818,0.6416666666666667,77,4,46,13,8.0,254.0,287.0,154.0,58.0,257.0,63.0,164.0,225.0,16,3.37,31.6875,209,44.0,25.52153110047847,456,96.0,20.388157894736842
