node_type,org_cat,corp_cat,corp_sub,revenue_or_assets_$M,fortune_500_rank,Unnamed: 7,bipartite_degree,corp_bipartite_degree,degree,degree_w,closeness,closeness_w,betweenness,betweenness_w,average_neighbour_degree_w,average_neighbour_degree,EVC,EVC_w,clustering_co_eff,triangles,eccentricity,onion_layer,core_no,bipartite_degree/degree,degree_ranked,degree_w_ranked,closeness_ranked,closeness_w_ranked,betweenness_ranked,betweenness_w_ranked,EVC_ranked,EVC_w_ranked,no. 1 step nodes (degree),1 step % reached,1 step nodes average degree,no. 2 step nodes,2 step % reached,2 step nodes average degree,no. 3 step nodes,3 step % reached,3 step nodes average degree
org,Corporation,non-financial,energy,"16,589",139.0,,9,9.0,1,0.058823529411764705,0.20791168353265868,0.010353041778646469,0.0,0.0,2.0,2.0,0.0013902201154798507,0.0025140830161044666,0.0,0,9,1,1,0.1111111111111111,203.0,203.0,217.0,199.0,199.0,197.0,211.0,204.0,1,0.44,2.0,2,0.88,8.0,15,6.64,10.466666666666667
org,Corporation,non-financial,technology,"10,427",223.0,,11,11.0,6,0.29090204276143217,0.32331902718168815,0.014321926489226868,0.005646693813465308,0.0096165191740413,10.321554748914672,12.0,0.06899757620304865,0.04589663230522516,0.2,3,7,16,5,0.5454545454545454,78.0,77.0,46.0,41.0,132.0,101.0,44.0,59.0,6,2.65,12.0,58,25.66,9.086206896551724,159,70.35,6.9245283018867925
org,Corporation,non-financial,industrial,"10,548",220.0,,12,12.0,3,0.12360646599777034,0.28074534161490683,0.012141616375064916,0.0017417214180760223,0.0011799410029498525,10.192784667418264,10.333333333333334,0.023010989014691157,0.016585253123813624,0.0,0,7,7,3,0.25,139.0,171.0,122.0,135.0,167.0,174.0,121.0,129.0,3,1.33,10.333333333333334,29,12.83,8.068965517241379,104,46.02,7.644230769230769
org,Corporation,non-financial,industrial,"10,110",234.0,,11,11.0,1,0.047619047619047616,0.23443983402489627,0.010746722883545466,0.0,0.0,8.0,8.0,0.006461879993193463,0.0049673933564766464,0.0,0,8,1,1,0.09090909090909091,203.0,211.0,199.0,187.0,199.0,197.0,175.0,185.0,1,0.44,8.0,8,3.54,10.125,45,19.91,8.866666666666667
org,Corporation,non-financial,media/communications,"28,842",82.0,,12,12.0,7,0.29493694711086016,0.31043956043956045,0.014238313242891343,0.032140516281559395,0.03709603408718453,6.387683471601787,6.142857142857143,0.03632605723642021,0.025382114293066225,0.047619047619047616,1,5,11,4,0.5833333333333334,63.0,76.0,71.0,44.0,15.0,18.0,89.0,105.0,7,3.1,6.142857142857143,39,17.26,8.897435897435898,144,63.72,7.0
org,Corporation,non-financial,media/communications,"17,868",131.0,,12,12.0,4,0.23068121809540573,0.2810945273631841,0.013917255960506185,0.002460163749456892,0.006843657817109145,6.768027470431132,6.75,0.01875177158288646,0.040303925502191716,0.3333333333333333,2,7,11,4,0.3333333333333333,118.0,101.0,121.0,60.0,154.0,119.0,132.0,71.0,4,1.77,6.75,22,9.73,9.227272727272727,115,50.88,7.556521739130435
org,Corporation,financial,insurance,"24,680",98.0,,12,12.0,7,0.2472277722277722,0.32056737588652484,0.013115388335428954,0.01411639773044174,0.009668960996394624,8.619153449843418,10.0,0.08010246969657077,0.042908094512659464,0.14285714285714285,3,7,12,4,0.5833333333333334,63.0,96.0,49.0,99.0,75.0,100.0,35.0,64.0,7,3.1,10.0,55,24.34,9.054545454545455,155,68.58,7.006451612903226
org,Corporation,financial,bank,"19,490",121.0,,13,13.0,2,0.08166666666666667,0.2739393939393939,0.011865489451439873,0.0,0.0,12.489795918367347,12.5,0.037788722010016845,0.032198224833262096,1.0,1,7,3,2,0.15384615384615385,177.0,195.0,138.0,148.0,199.0,197.0,87.0,84.0,2,0.88,12.5,20,8.85,11.85,100,44.25,8.06
org,Corporation,non-financial,transportation,"16,335",140.0,,17,17.0,6,0.25775230516609826,0.3074829931972789,0.014092704219496986,0.02451680280304795,0.02633235004916421,9.10989280245023,9.166666666666666,0.041417845637599426,0.05289553203820762,0.2,3,7,12,4,0.35294117647058826,78.0,92.0,79.0,51.0,29.0,29.0,80.0,46.0,6,2.65,9.166666666666666,43,19.03,8.511627906976743,145,64.16,6.924137931034482
org,Corporation,non-financial,transportation,"10,458",222.0,,9,9.0,3,0.1608187134502924,0.2842767295597484,0.013314742444178235,0.0006233546307292619,0.0013372664700098329,8.945454545454545,9.0,0.026333678997824045,0.02563223386564922,0.3333333333333333,1,7,7,3,0.3333333333333333,139.0,146.0,116.0,85.0,188.0,171.0,115.0,103.0,3,1.33,9.0,25,11.06,10.36,116,51.33,7.629310344827586
org,Corporation,non-financial,transportation,"14,143",164.0,,12,12.0,5,0.21407773386034257,0.2769607843137255,0.01221005618786918,0.007244180815137461,0.006191412651589644,5.947595162630395,6.0,0.016129141274089293,0.014005949573027721,0.0,0,7,8,3,0.4166666666666667,97.0,113.0,128.0,131.0,116.0,125.0,138.0,134.0,5,2.21,6.0,29,12.83,7.310344827586207,101,44.69,7.435643564356436
org,Corporation,non-financial,transportation,"45,297",43.0,,11,11.0,8,0.35953227931488796,0.3308931185944363,0.01553745144546423,0.012305933100286803,0.01820714519829564,10.62997233266761,10.625,0.0822333931981757,0.10352018004783342,0.21428571428571427,6,7,16,5,0.7272727272727273,49.0,51.0,29.0,16.0,83.0,52.0,33.0,22.0,8,3.54,10.625,61,26.99,9.081967213114755,168,74.34,6.625
org,Corporation,financial,insurance,"17,558",132.0,,14,14.0,4,0.15012820512820513,0.300531914893617,0.012056119636538222,0.0018697073084928066,0.0007079646017699115,8.645602049530316,10.25,0.04429246393586594,0.023858493628017407,0.16666666666666666,1,7,11,4,0.2857142857142857,118.0,151.0,89.0,138.0,164.0,182.0,77.0,110.0,4,1.77,10.25,36,15.93,10.972222222222221,137,60.62,7.386861313868613
org,Corporation,non-financial,mining/steel,"11,048",211.0,,11,11.0,6,0.3141709015622059,0.3079019073569482,0.014703171591217132,0.007938783017403396,0.01071779744346116,11.528160365207079,10.833333333333334,0.05692155778732058,0.07146641267834691,0.26666666666666666,4,7,12,4,0.5454545454545454,78.0,66.0,77.0,28.0,109.0,92.0,57.0,31.0,6,2.65,10.833333333333334,50,22.12,8.18,143,63.27,7.006993006993007
org,Corporation,non-financial,industrial,"52,920",37.0,,13,13.0,14,0.5537704079393947,0.3570300157977883,0.01581562434393151,0.04140501326273712,0.03891838741396264,9.432754046674646,9.857142857142858,0.1442179137578264,0.11906158260948782,0.0989010989010989,9,7,19,5,1.0769230769230769,7.0,11.0,9.0,11.0,10.0,16.0,11.0,19.0,14,6.19,9.857142857142858,89,39.38,8.089887640449438,183,80.97,6.344262295081967
org,Corporation,non-financial,healthcare,"87,138",21.0,,9,9.0,2,0.10025062656641603,0.2582857142857143,0.01220368270424969,0.0004808035906900842,0.0013176007866273353,8.0,8.0,0.00795807174782416,0.012112475548249846,0.0,0,8,3,2,0.2222222222222222,177.0,180.0,162.0,132.0,190.0,173.0,167.0,142.0,2,0.88,8.0,16,7.08,7.8125,77,34.07,8.35064935064935
org,Corporation,financial,insurance,"10,091",235.0,,12,12.0,3,0.11858974358974358,0.23739495798319327,0.010472498107845106,0.011187357054613701,0.006489675516224189,4.027027027027027,4.0,0.0038239141644676525,0.006750013845543301,0.0,0,7,4,2,0.25,139.0,173.0,195.0,195.0,89.0,122.0,196.0,174.0,3,1.33,4.0,12,5.31,5.25,45,19.91,7.177777777777778
org,Corporation,non-financial,energy,"70,035",26.0,,10,10.0,1,0.041666666666666664,0.24538545059717698,0.01041394670148222,0.0,0.0,8.0,8.0,0.0084613890121993,0.0055091731572916094,0.0,0,8,1,1,0.1,203.0,222.0,182.0,196.0,199.0,197.0,165.0,181.0,1,0.44,8.0,8,3.54,11.75,62,27.43,8.661290322580646
org,Corporation,non-financial,media/communications,"107,808",13.0,,14,14.0,9,0.37943979933110367,0.3143254520166898,0.01349858145438256,0.02055827355227937,0.022956407735168795,6.726566918607641,7.111111111111111,0.05703888376309688,0.033996969245809944,0.08333333333333333,3,7,16,5,0.6428571428571429,35.0,43.0,66.0,81.0,44.0,34.0,56.0,82.0,9,3.98,7.111111111111111,51,22.57,8.470588235294118,149,65.93,7.026845637583893
org,Corporation,non-financial,media/communications,"13,619",170.0,,11,11.0,2,0.18181818181818182,0.2511111111111111,0.011482961858952642,0.0006339227540904298,0.00247787610619469,4.749999999999999,5.5,0.009717580970703216,0.009645249845026665,0.0,0,8,3,2,0.18181818181818182,177.0,132.0,176.0,161.0,186.0,160.0,158.0,155.0,2,0.88,5.5,11,4.87,9.363636363636363,68,30.09,8.705882352941176
org,Corporation,non-financial,retail,"408,214",1.0,,18,18.0,8,0.3171814024755201,0.3091655266757866,0.012756229950800087,0.00963403473266489,0.00494264175680105,7.611759200202289,8.0,0.05324875376125684,0.04090335587798821,0.25,7,7,16,5,0.4444444444444444,49.0,64.0,74.0,121.0,98.0,137.0,61.0,69.0,8,3.54,8.0,43,19.03,8.55813953488372,144,63.72,7.069444444444445
org,Corporation,non-financial,retail,"63,335",32.0,,10,10.0,2,0.09545454545454546,0.25223214285714285,0.011461511803835717,0.0,0.0,8.380952380952381,8.5,0.010845894681553996,0.011297409443408363,1.0,1,7,3,2,0.2,177.0,184.0,172.0,162.0,199.0,197.0,154.0,146.0,2,0.88,8.5,14,6.19,8.857142857142858,67,29.65,8.149253731343284
org,Corporation,non-financial,media/communications,"36,149",57.0,,13,13.0,8,0.30298932661013916,0.3256484149855908,0.01370153687592834,0.01371218900370915,0.01048180924287119,9.126130576565588,10.75,0.08754166065374767,0.04060215219502379,0.14285714285714285,4,7,17,5,0.6153846153846154,49.0,71.0,37.0,73.0,77.0,93.0,29.0,70.0,8,3.54,10.75,61,26.99,8.508196721311476,160,70.8,6.88125
org,Corporation,non-financial,transportation,"11,791",196.0,,8,8.0,5,0.2858187134502924,0.2977602108036891,0.014129415442325726,0.025332071555940704,0.04271386430678466,6.107416879795396,6.2,0.025111599292816682,0.026061717156002025,0.1,1,5,8,3,0.625,97.0,80.0,96.0,48.0,27.0,13.0,118.0,101.0,5,2.21,6.2,28,12.39,9.178571428571429,129,57.08,7.124031007751938
org,Corporation,non-financial,healthcare,"65,028",31.0,,13,13.0,5,0.21072767811898246,0.29465449804432853,0.013234303783878737,0.020029321990197326,0.017646673221894463,7.445352891667668,7.6,0.036218070879028466,0.06788106851151267,0.1,1,6,8,3,0.38461538461538464,97.0,117.0,101.0,90.0,50.0,56.0,90.0,36.0,5,2.21,7.6,31,13.72,8.870967741935484,124,54.87,7.282258064516129
org,Corporation,financial,bank,"98,636",19.0,,15,15.0,11,0.4588752754269996,0.3398496240601504,0.014649007194866366,0.027743566175005813,0.03375286791215995,9.021286851332142,9.909090909090908,0.09799767786308453,0.04722434587778216,0.14545454545454545,8,6,18,5,0.7333333333333333,19.0,26.0,22.0,30.0,21.0,21.0,22.0,58.0,11,4.87,9.909090909090908,76,33.63,7.973684210526316,165,73.01,6.666666666666667
org,Corporation,non-financial,industrial,"17,099",136.0,,14,14.0,4,0.2084782608695652,0.29658792650918636,0.013853981487157482,0.003931596830005864,0.0032382825303179283,9.215849843587069,9.5,0.03229639727238782,0.04824970460684652,0.0,0,6,11,4,0.2857142857142857,118.0,118.0,99.0,67.0,146.0,152.0,102.0,54.0,4,1.77,9.5,35,15.49,8.914285714285715,125,55.31,7.456
org,Corporation,non-financial,technology,"15,179",152.0,,9,9.0,7,0.47413824416112743,0.29894179894179895,0.015585311189012121,0.01455459440846026,0.036060308095706324,7.19063469567549,7.142857142857143,0.03606531187565893,0.1255965779780895,0.14285714285714285,3,6,13,4,0.7777777777777778,63.0,20.0,93.0,14.0,69.0,19.0,91.0,16.0,7,3.1,7.142857142857143,40,17.7,7.7,124,54.87,7.443548387096774
org,Corporation,non-financial,retail,"10,836",216.0,,12,12.0,4,0.26498682476943347,0.2942708333333333,0.0141145611058488,0.004656527253090629,0.01303834808259587,6.659415786202611,8.0,0.027201415441569128,0.04270985514730918,0.0,0,7,8,3,0.3333333333333333,118.0,89.0,103.0,49.0,138.0,82.0,112.0,65.0,4,1.77,8.0,31,13.72,9.612903225806452,131,57.96,7.229007633587786
