node,node_type,org_cat,corp_cat,corp_sub,revenue_or_assets_$M,fortune_500_rank,Unnamed: 7,banker,PPG_director,PPG_member,bipartite_degree,corp_bipartite_degree,degree,degree_w,closeness,closeness_w,betweenness,betweenness_w,average_neighbour_degree_w,average_neighbour_degree,EVC,EVC_w,clustering_co_eff,triangles,eccentricity,onion_layer,core_no,bipartite_degree/degree,degree_ranked,degree_w_ranked,closeness_ranked,closeness_w_ranked,betweenness_ranked,betweenness_w_ranked,EVC_ranked,EVC_w_ranked,no. 1 step nodes (degree),1 step % reached,1 step nodes average degree,no. 2 step nodes,2 step % reached,2 step nodes average degree,no. 3 step nodes,3 step % reached,3 step nodes average degree
Abizaid / John P.,person,,,,,,,False,True,False,2,1.0,14,4.041666666666667,0.34009360374414976,0.09532138172278093,0.0025650610918305974,0.006834498325324014,20.103092783505154,21.857142857142858,0.05875649897745084,0.06781541345214014,0.7362637362637363,67,6,39,12,7.0,88.0,79.0,78.0,30.0,275.0,149.0,53.0,46.0,14,3.21,21.857142857142858,119,27.29,15.798319327731093,343,78.67,12.370262390670554
Ackerman / F. Duane,person,,,,,,,False,False,False,3,3.0,13,2.9,0.3305534495830174,0.0815868263473054,0.011051385979159558,0.0054609463673051155,12.258620689655173,13.076923076923077,0.014173231189021113,0.010077200815830542,0.32051282051282054,25,6,23,7,4.333333333333333,99.0,217.0,104.0,254.0,53.0,212.0,183.0,229.0,13,2.98,13.076923076923077,106,24.31,13.735849056603774,322,73.85,12.347826086956522
Akerson / Daniel F.,person,,,,,,,True,False,True,2,2.0,11,2.9833333333333334,0.3236822568671121,0.08603848051307347,0.004280683480965342,0.007755470789274317,15.04469273743017,16.363636363636363,0.02905326538598799,0.029869789210364754,0.4727272727272727,26,6,23,7,5.5,142.0,200.0,129.0,150.0,189.0,117.0,95.0,99.0,11,2.52,16.363636363636363,98,22.48,14.63265306122449,308,70.64,12.5
Alexander / Barbara T.,person,,,,,,,True,False,False,2,2.0,4,1.3333333333333333,0.24008810572687225,0.07002516194657102,0.0,0.0,6.75,6.75,0.0006373810094146895,0.0009734451105409637,1.0,6,7,6,4,2.0,399.0,401.0,407.0,402.0,412.0,411.0,402.0,406.0,4,0.92,6.75,15,3.44,9.466666666666667,86,19.72,14.05813953488372
Allen / Samuel R.,person,,,,,,,False,False,True,2,2.0,11,3.1,0.3253731343283582,0.08264880576266902,0.004250973912553764,0.007922586921321497,13.473118279569892,15.0,0.016813341083699685,0.012742166149095225,0.4909090909090909,27,6,23,7,5.5,142.0,180.0,123.0,228.0,192.0,115.0,157.0,195.0,11,2.52,15.0,90,20.64,15.477777777777778,317,72.71,12.46056782334385
Anderson / Reuben V.,person,,,,,,,False,False,False,2,2.0,13,4.166666666666667,0.3236822568671121,0.09323211803699348,0.0060514380586688486,0.011776388562960193,11.959999999999999,12.384615384615385,0.016967165235089298,0.023287718174758963,0.46153846153846156,36,5,23,7,6.5,99.0,71.0,129.0,51.0,119.0,38.0,156.0,123.0,13,2.98,12.384615384615385,85,19.5,14.847058823529412,313,71.79,12.533546325878595
Anderson / Richard H.,person,,,,,,,False,False,False,2,2.0,10,3.041666666666667,0.32200886262924666,0.08434084534287649,0.0023556097869206543,0.005847963828033426,12.164383561643834,14.9,0.019496682119032337,0.012260759873041411,0.4444444444444444,20,6,23,7,5.0,181.0,185.0,139.0,189.0,295.0,191.0,137.0,197.0,10,2.29,14.9,95,21.79,16.2,304,69.72,12.789473684210526
Armstrong / Greg L.,person,,,,,,,False,False,False,2,2.0,2,0.6666666666666666,0.21520236920039487,0.06164286724162307,0.0,0.0,4.5,4.5,0.00012553076187514083,0.00018001734451019436,1.0,1,8,2,2,1.0,426.0,426.0,431.0,433.0,412.0,411.0,429.0,433.0,2,0.46,4.5,7,1.61,8.571428571428571,34,7.8,12.882352941176471
Arnold / Susan E.,person,,,,,,,False,False,False,2,2.0,13,3.9166666666666674,0.3164005805515239,0.08893421723610404,0.004902960688974643,0.009913483443220864,13.34042553191489,13.846153846153847,0.013723610002758594,0.015821441567062562,0.47435897435897434,37,6,25,7,6.5,99.0,89.0,160.0,100.0,150.0,58.0,193.0,170.0,13,2.98,13.846153846153847,87,19.95,15.045977011494253,291,66.74,12.927835051546392
Atkins / Howard I.,person,,,,,,,False,False,False,2,2.0,5,1.6666666666666665,0.25526932084309134,0.07177742413433573,0.003776730641951376,0.003759983118572173,5.2,5.2,0.0012219651017821838,0.001779386692618183,0.4,4,8,6,4,2.5,364.0,367.0,397.0,397.0,212.0,286.0,390.0,392.0,5,1.15,5.2,18,4.13,11.333333333333334,124,28.44,15.10483870967742
Austin / Roxanne S.,person,,,,,,,False,False,False,2,2.0,14,4.116666666666667,0.3325705568268497,0.09605287314117862,0.010187918250865744,0.01823408456752336,14.732793522267203,15.214285714285714,0.014624718035452077,0.016865021968300507,0.4725274725274725,43,6,31,8,7.0,88.0,75.0,95.0,25.0,58.0,6.0,177.0,162.0,14,3.21,15.214285714285714,102,23.39,13.676470588235293,329,75.46,12.410334346504559
Austrian / Neil R.,person,,,,,,,False,False,False,2,2.0,8,2.4499999999999997,0.29086057371581053,0.07962985510775598,0.002929605688199113,0.0067887610532343205,8.108843537414968,8.75,0.0037075672814725893,0.003678626085645111,0.4642857142857143,13,6,15,5,4.0,262.0,292.0,294.0,291.0,251.0,156.0,323.0,332.0,8,1.83,8.75,44,10.09,12.590909090909092,226,51.83,13.43362831858407
Baker / John D. II,person,,,,,,,True,False,False,2,2.0,11,3.3333333333333335,0.31142857142857144,0.08652510418733876,0.0028714426189963916,0.004746384849991305,13.224999999999998,14.0,0.014846061530596286,0.01841883196110952,0.5818181818181818,32,6,30,8,5.5,142.0,137.0,186.0,141.0,255.0,241.0,171.0,151.0,11,2.52,14.0,75,17.2,15.84,284,65.14,12.915492957746478
Banga / Ajaypal Singh,person,,,,,,,False,True,True,2,1.0,22,6.016666666666667,0.36454849498327757,0.09958885335769758,0.010944412496030531,0.014694615498619015,23.20775623268698,24.0,0.15167803601246393,0.17765150984359268,0.6363636363636364,147,5,43,17,11.0,32.0,22.0,30.0,7.0,54.0,18.0,20.0,12.0,22,5.05,24.0,156,35.78,14.865384615384615,375,86.01,11.802666666666667
Barksdale / James L.,person,,,,,,,False,False,False,2,2.0,12,3.541666666666667,0.3419607843137255,0.09343190828243866,0.011176862230212812,0.00946236701618909,14.799999999999999,17.0,0.03655530249444695,0.038513750791792936,0.4696969696969697,31,5,22,7,6.0,115.0,122.0,74.0,48.0,51.0,73.0,80.0,76.0,12,2.75,17.0,112,25.69,16.919642857142858,348,79.82,12.097701149425287
Barnet / William III,person,,,,,,,True,False,False,2,2.0,9,2.65,0.31142857142857144,0.08313999682186557,0.0037986677329357008,0.004729629720929947,12.025157232704402,12.777777777777779,0.009832798469450626,0.008664005717394454,0.5,18,7,23,7,4.5,220.0,259.0,186.0,217.0,209.0,243.0,223.0,255.0,9,2.06,12.777777777777779,73,16.74,14.205479452054794,293,67.2,12.61433447098976
Barr / William P.,person,,,,,,,False,False,False,2,2.0,7,2.1666666666666665,0.2836694860117111,0.08188562306319842,0.011764079851735594,0.010988439850725272,8.461538461538462,8.428571428571429,0.0036796966585606883,0.006333392202924138,0.5238095238095238,11,5,12,5,3.5,299.0,322.0,315.0,246.0,47.0,44.0,324.0,286.0,7,1.61,8.428571428571429,37,8.49,12.0,199,45.64,14.07035175879397
Barshefsky / Charlene,person,,,,,,,True,False,True,2,2.0,9,2.5666666666666664,0.31076265146115467,0.08265925176946412,0.006700362069962435,0.006691912344395737,13.688311688311693,15.222222222222221,0.025708071473723993,0.027041379554225572,0.5,18,6,22,7,4.5,220.0,274.0,193.0,227.0,108.0,159.0,107.0,108.0,9,2.06,15.222222222222221,79,18.12,15.20253164556962,276,63.3,12.894927536231885
Batkin / Alan R.,person,,,,,,,False,True,True,2,1.0,19,5.2749999999999995,0.36212624584717606,0.09635359116022099,0.009555785077279933,0.016483448622803258,21.88625592417062,23.57894736842105,0.09686829123989389,0.09736512320373851,0.7192982456140351,123,6,41,16,9.5,47.0,33.0,35.0,22.0,62.0,13.0,35.0,30.0,19,4.36,23.57894736842105,156,35.78,14.58974358974359,373,85.55,11.876675603217159
Bay / Mogens C.,person,,,,,,,False,False,False,2,2.0,7,2.916666666666666,0.2770012706480305,0.08150294420039256,0.0014120256747787692,0.002602302380853471,9.02857142857143,9.857142857142858,0.001850064242490794,0.004451489914317529,0.6190476190476191,13,7,19,6,3.5,299.0,216.0,341.0,256.0,349.0,346.0,371.0,321.0,7,1.61,9.857142857142858,42,9.63,11.666666666666666,184,42.2,13.26086956521739
Beall / Robert M. II,person,,,,,,,True,False,False,2,2.0,6,1.9166666666666665,0.21195916383082158,0.06410036509764525,0.0032379654638854463,0.004877165320063134,4.91304347826087,5.0,9.159960874882541e-05,0.0003065058056777879,0.4666666666666667,7,7,6,4,3.0,336.0,343.0,432.0,428.0,241.0,234.0,432.0,429.0,6,1.38,5.0,15,3.44,4.533333333333333,37,8.49,7.72972972972973
Belda / Alain J. P.,person,,,,,,,True,False,False,2,2.0,11,2.891666666666667,0.34222919937205654,0.0848771941208916,0.0011866894764906994,0.0035754142104980464,22.662824207492793,24.272727272727273,0.06330523142929273,0.05463037003125888,0.6727272727272727,37,6,33,8,5.5,142.0,218.0,72.0,177.0,358.0,299.0,49.0,54.0,11,2.52,24.272727272727273,122,27.98,16.83606557377049,351,80.5,12.25925925925926
Bennett / Alan M.,person,,,,,,,False,False,False,2,2.0,3,1.0,0.23773173391494,0.07222528989508559,0.0006824068783999363,0.0014081254843671801,6.0,6.0,0.0004504132434022553,0.0008229483111572238,0.3333333333333333,1,7,4,3,1.5,413.0,416.0,410.0,391.0,389.0,380.0,408.0,411.0,3,0.69,6.0,16,3.67,9.75,79,18.12,12.79746835443038
Bennett / Robert R.,person,,,,,,,False,False,False,2,2.0,8,2.3666666666666667,0.2778840025493945,0.0721973836727935,0.005012894488497521,0.004222116770360997,7.654929577464789,8.375,0.0024566246345897103,0.002214155977567285,0.4642857142857143,13,6,13,5,4.0,262.0,297.0,338.0,392.0,145.0,264.0,350.0,382.0,8,1.83,8.375,40,9.17,10.55,177,40.6,13.830508474576272
Bennink / Jan,person,,,,,,,False,False,False,2,2.0,7,2.033333333333333,0.3031988873435327,0.0809305778987749,0.0043189488628259404,0.004647633290467836,11.483606557377051,12.857142857142858,0.011215976295085844,0.009509146463281591,0.42857142857142855,9,7,13,5,3.5,299.0,334.0,235.0,271.0,187.0,249.0,213.0,242.0,7,1.61,12.857142857142858,62,14.22,16.0,268,61.47,13.253731343283581
Beresford / Dennis R.,person,,,,,,,True,False,False,2,2.0,9,2.7,0.29439567859554355,0.08015442595826823,0.003770548938624219,0.0029817518064908146,9.82716049382716,10.555555555555555,0.002439953400247934,0.0027277837710093667,0.5277777777777778,19,6,19,6,4.5,220.0,246.0,278.0,284.0,214.0,326.0,351.0,364.0,9,2.06,10.555555555555555,52,11.93,10.192307692307692,237,54.36,12.79746835443038
Bernauer / David W.,person,,,,,,,False,False,False,2,2.0,5,1.6666666666666665,0.27455919395465994,0.08035385182454848,0.0009969923838804566,0.003873866563679914,6.999999999999999,7.0,0.002165305661076432,0.0035978930004298584,0.4,4,6,12,5,2.5,364.0,367.0,350.0,282.0,374.0,282.0,358.0,336.0,5,1.15,7.0,27,6.19,12.444444444444445,176,40.37,14.130681818181818
Bethune / Gordon M.,person,,,,,,,False,False,False,3,3.0,17,4.033333333333333,0.333843797856049,0.08567498526233051,0.016478734458449634,0.014320484107734979,11.24793388429752,11.764705882352942,0.021259982175456913,0.020189267792678132,0.3088235294117647,42,6,25,7,5.666666666666667,61.0,81.0,89.0,155.0,27.0,19.0,128.0,138.0,17,3.9,11.764705882352942,98,22.48,14.591836734693878,334,76.61,12.368263473053892
Beyer / Robert D.,person,,,,,,,False,False,False,2,2.0,12,3.566666666666667,0.32344213649851633,0.08859087676521386,0.007238211517617475,0.010523904243408495,12.102803738317755,12.833333333333334,0.010883876247603124,0.013111213208682755,0.45454545454545453,30,5,22,7,6.0,115.0,120.0,132.0,104.0,99.0,50.0,216.0,191.0,12,2.75,12.833333333333334,89,20.41,13.101123595505618,309,70.87,12.650485436893204
Black / Cathleen P.,person,,,,,,,False,False,True,2,2.0,14,3.6250000000000004,0.34935897435897434,0.08631954068501287,0.006330998980439305,0.004748627413923209,19.54942528735632,22.357142857142858,0.06555578683590754,0.05317335936660689,0.4945054945054945,45,6,35,8,7.0,88.0,116.0,53.0,146.0,113.0,240.0,47.0,56.0,14,3.21,22.357142857142858,140,32.11,16.435714285714287,355,81.42,12.15774647887324
Blank / Arthur M.,person,,,,,,,False,False,False,2,2.0,6,1.9166666666666663,0.2725,0.07666383377780382,0.002010662050108303,0.002078489661533002,8.130434782608697,8.333333333333334,0.0019338768726721433,0.003233938298407416,0.4666666666666667,7,6,12,5,3.0,336.0,346.0,360.0,341.0,315.0,363.0,369.0,345.0,6,1.38,8.333333333333334,31,7.11,11.935483870967742,173,39.68,13.514450867052023
Blount / W. Frank,person,,,,,,,False,False,False,3,3.0,12,2.5500000000000003,0.3303030303030303,0.07962016070124178,0.003350911958782562,0.0017763366023410307,16.352941176470583,16.833333333333332,0.03802466207341936,0.029147771601389875,0.5757575757575758,38,6,36,9,4.0,115.0,275.0,105.0,292.0,235.0,369.0,74.0,101.0,12,2.75,16.833333333333332,93,21.33,16.096774193548388,331,75.92,12.604229607250755
Bodman / Samuel W.,person,,,,,,,False,False,False,3,3.0,14,3.266666666666667,0.3318112633181126,0.08508147136305981,0.010821962644239265,0.00814319434534556,11.749999999999998,12.285714285714286,0.019777385971451945,0.015521963330222743,0.3076923076923077,28,6,25,7,4.666666666666667,88.0,151.0,98.0,171.0,55.0,110.0,136.0,171.0,14,3.21,12.285714285714286,102,23.39,14.872549019607844,330,75.69,12.421212121212122
Boeckmann / Alan L.,person,,,,,,,False,False,False,2,2.0,10,3.0,0.3017301038062284,0.08526171696760317,0.004779135342100208,0.00769694808922901,10.722222222222221,11.1,0.0047925536625318425,0.005472487566202081,0.4666666666666667,21,7,19,6,5.0,181.0,190.0,240.0,166.0,155.0,120.0,303.0,304.0,10,2.29,11.1,66,15.14,11.878787878787879,255,58.49,12.588235294117647
Bollenbach / Stephen F.,person,,,,,,,False,False,False,2,2.0,8,2.5,0.29261744966442954,0.08562450903377848,0.0032719812612920923,0.005669318027748903,9.333333333333332,9.375,0.004700318261150509,0.00808732813033203,0.4642857142857143,13,5,18,6,4.0,262.0,281.0,286.0,159.0,238.0,198.0,306.0,265.0,8,1.83,9.375,49,11.24,12.73469387755102,229,52.52,13.624454148471616
Bonderman / David,person,,,,,,,False,False,False,2,2.0,9,2.533333333333333,0.3085633404104742,0.08345029985964018,0.005290662058759365,0.0076886960626283635,11.769736842105264,12.777777777777779,0.007253437708273395,0.007592835286663584,0.4444444444444444,16,7,21,6,4.5,220.0,277.0,207.0,206.0,135.0,121.0,257.0,275.0,9,2.06,12.777777777777779,74,16.97,12.81081081081081,280,64.22,12.917857142857143
Boren / David L.,person,,,,,,,False,False,True,2,2.0,10,2.783333333333333,0.3166303558460421,0.083190230871971,0.002487478877762133,0.00407671075102268,13.514970059880238,14.3,0.014151396881291453,0.013660723643907566,0.4888888888888889,22,7,23,7,5.0,181.0,235.0,159.0,215.0,281.0,277.0,185.0,187.0,10,2.29,14.3,82,18.81,14.573170731707316,301,69.04,12.916943521594684
Boskin / Michael J.,person,,,,,,,False,False,False,2,2.0,6,1.7833333333333332,0.299039780521262,0.08358094507811752,0.0,0.0,15.57943925233645,16.0,0.01799228958932019,0.024950515668735435,1.0,15,7,18,6,3.0,336.0,354.0,251.0,201.0,412.0,411.0,147.0,118.0,6,1.38,16.0,58,13.3,17.879310344827587,255,58.49,13.490196078431373
Bostock / Roy J.,person,,,,,,,True,False,False,2,2.0,9,2.783333333333333,0.296195652173913,0.08348492101483963,0.0019212097766906082,0.00382712536856795,10.940119760479043,11.333333333333334,0.00710259471017763,0.009079033237595303,0.4722222222222222,17,7,24,7,4.5,220.0,235.0,270.0,203.0,321.0,284.0,261.0,249.0,9,2.06,11.333333333333334,59,13.53,13.88135593220339,241,55.28,13.45643153526971
Bowles / Crandall C.,person,,,,,,,True,True,False,4,3.0,33,6.404761904761908,0.3931469792605951,0.09146213551499895,0.03139624668815926,0.006386110696455524,19.513011152416347,20.393939393939394,0.1334384139958667,0.09926800248594633,0.3390151515151515,179,6,42,16,8.25,4.0,16.0,2.0,75.0,2.0,171.0,22.0,27.0,33,7.57,20.393939393939394,213,48.85,14.093896713615024,395,90.6,11.529113924050632
Braly / Angela F.,person,,,,,,,False,True,False,3,2.0,25,6.2666666666666675,0.36333333333333334,0.09586631486367635,0.02083920047412505,0.018314381670914422,22.367021276595743,21.96,0.162841016345421,0.1840908172989807,0.5533333333333333,166,5,43,17,8.333333333333334,19.0,19.0,31.0,27.0,14.0,5.0,14.0,7.0,25,5.73,21.96,152,34.86,14.730263157894736,371,85.09,11.789757412398922
Breyer / James W.,person,,,,,,,False,False,False,2,2.0,9,2.5166666666666666,0.310099573257468,0.08263836239575435,0.001913572587664726,0.002951346519837505,14.218543046357615,15.333333333333334,0.02099099835082901,0.027309296103834445,0.5277777777777778,19,7,21,6,4.5,220.0,279.0,198.0,229.0,322.0,328.0,130.0,106.0,9,2.06,15.333333333333334,81,18.58,16.51851851851852,275,63.07,13.225454545454545
Britt / Glenn A.,person,,,,,,,False,False,True,3,3.0,12,3.266666666666667,0.3094393186657204,0.08234442380937392,0.004113059961876273,0.0031335256222034236,11.90816326530612,12.833333333333334,0.02810720567415936,0.036528557368230415,0.42424242424242425,28,6,24,7,4.0,115.0,151.0,201.0,235.0,198.0,319.0,100.0,80.0,12,2.75,12.833333333333334,70,16.06,16.1,275,63.07,13.192727272727273
Browning / Peter C.,person,,,,,,,False,False,False,2,2.0,5,1.583333333333333,0.27352572145545795,0.07890688625463758,0.0010793717286075864,0.004210429189075187,7.368421052631579,7.6,0.002057952089396169,0.0027717320876487995,0.4,4,7,12,5,2.5,364.0,385.0,354.0,309.0,368.0,265.0,361.0,360.0,5,1.15,7.6,30,6.88,11.833333333333334,175,40.14,14.594285714285714
Bryson / John E.,person,,,,,,,False,False,True,2,2.0,13,3.733333333333334,0.33641975308641975,0.09195402298850575,0.0045814756111693875,0.008948017253933106,16.16517857142857,17.615384615384617,0.0399631871004281,0.033890796404772924,0.47435897435897434,37,6,30,8,6.5,99.0,108.0,82.0,69.0,170.0,86.0,72.0,91.0,13,2.98,17.615384615384617,117,26.83,16.931623931623932,336,77.06,12.37202380952381
Buckley / George W.,person,,,,,,,False,False,False,2,2.0,10,2.65,0.3148014440433213,0.08067351281339624,0.002733968781500049,0.0026891689221648085,14.213836477987421,15.1,0.015113588973438235,0.012144967258446554,0.4888888888888889,22,6,24,7,5.0,181.0,259.0,166.0,277.0,260.0,342.0,166.0,200.0,10,2.29,15.1,81,18.58,15.098765432098766,289,66.28,12.84083044982699
Buffett / Howard G.,person,,,,,,,False,False,False,2,2.0,13,4.616666666666666,0.30812720848056535,0.0866196483560147,0.004449897146639561,0.004998598540199305,12.646209386281589,12.846153846153847,0.014994701110880032,0.0262765031542977,0.5512820512820513,43,7,31,8,6.5,99.0,55.0,208.0,137.0,178.0,225.0,167.0,110.0,13,2.98,12.846153846153847,74,16.97,15.5,278,63.76,13.158273381294965
Buffett / Warren E.,person,,,,,,,False,False,False,2,2.0,8,2.5,0.2709757613424487,0.07853733225254436,0.0,0.0,11.999999999999998,12.0,0.005076144318474665,0.010765485642680971,1.0,28,7,30,8,4.0,262.0,281.0,365.0,314.0,412.0,411.0,298.0,220.0,8,1.83,12.0,34,7.8,12.852941176470589,175,40.14,14.434285714285714
Bunch / Charles E.,person,,,,,,,True,False,False,3,3.0,12,3.35,0.2963970088375255,0.07893069426424894,0.0030110744264960133,0.0036600290578462052,11.910447761194032,11.166666666666666,0.006465244707933458,0.00494185625717133,0.48484848484848486,32,7,23,7,4.0,115.0,136.0,269.0,308.0,248.0,295.0,271.0,311.0,12,2.75,11.166666666666666,60,13.76,11.65,242,55.5,13.289256198347108
Burd / Steven A.,person,,,,,,,False,False,False,2,2.0,5,1.6666666666666665,0.24674589700056593,0.0729829260127218,0.004866326430960515,0.007454810529786801,6.3999999999999995,6.4,0.0005560132137264726,0.0010739814423094348,0.4,4,6,11,4,2.5,364.0,367.0,399.0,383.0,152.0,126.0,403.0,403.0,5,1.15,6.4,20,4.59,8.75,88,20.18,14.056818181818182
Burke / Kevin,person,,,,,,,False,False,False,2,2.0,9,2.75,0.31871345029239767,0.08489096573208722,0.0010931585226478457,0.0030704569078501384,13.666666666666668,14.555555555555555,0.021648729922268038,0.02521109589006479,0.6388888888888888,23,7,23,7,4.5,220.0,239.0,152.0,175.0,364.0,323.0,125.0,116.0,9,2.06,14.555555555555555,76,17.43,18.92105263157895,313,71.79,12.78594249201278
Burke / Sheila P.,person,,,,,,,False,False,False,2,2.0,5,1.4999999999999998,0.2877887788778878,0.07628378969468988,0.0015183182210577052,0.002696010739351453,10.555555555555557,11.6,0.011669707202410744,0.014438926971828095,0.4,4,6,7,4,2.5,364.0,389.0,301.0,344.0,341.0,341.0,207.0,183.0,5,1.15,11.6,46,10.55,18.0,217,49.77,14.004608294930875
Burke / Stephen B.,person,,,,,,,True,False,False,2,2.0,16,4.65,0.3335883703136955,0.0926673751328374,0.018053997456387964,0.02050992784384116,15.67383512544803,16.5,0.04276261978318587,0.052955586655444635,0.4666666666666667,56,6,31,8,8.0,74.0,53.0,90.0,53.0,20.0,1.0,70.0,57.0,16,3.67,16.5,107,24.54,15.97196261682243,328,75.23,12.390243902439025
Burns / M. Anthony,person,,,,,,,False,False,False,2,2.0,9,2.7,0.3103202846975089,0.08670577707069703,0.005626538380140657,0.0072577996715927785,11.771604938271604,12.777777777777779,0.01182149084756445,0.011821318281799055,0.5,18,7,18,6,4.5,220.0,246.0,195.0,135.0,127.0,134.0,205.0,205.0,9,2.06,12.777777777777779,70,16.06,15.471428571428572,286,65.6,12.877622377622378
Burns / Michele M.,person,,,,,,,False,False,False,2,2.0,9,2.7833333333333337,0.3006896551724138,0.08623417721518987,0.004611630198338998,0.005774257445946948,11.538922155688622,12.11111111111111,0.01619604783521179,0.02463160541311948,0.5,18,7,20,6,4.5,220.0,234.0,247.0,148.0,166.0,194.0,162.0,119.0,9,2.06,12.11111111111111,62,14.22,16.467741935483872,249,57.11,13.694779116465863
Burns / Ursula M.,person,,,,,,,True,True,False,3,2.0,28,6.750000000000002,0.36731255265374896,0.09551977215467194,0.014227183079290408,0.009139606558930986,21.18518518518518,21.285714285714285,0.1645689108297355,0.18043906706548274,0.4708994708994709,178,6,43,17,9.333333333333334,13.0,12.0,25.0,28.0,34.0,78.0,13.0,11.0,28,6.42,21.285714285714285,162,37.16,14.358024691358025,376,86.24,11.75531914893617
Burwell / Sylvia Mathews,person,,,,,,,False,True,False,2,1.0,17,5.125,0.34824281150159747,0.1000038227761,0.005764687655643188,0.011266528209742381,18.3739837398374,20.176470588235293,0.061102249982676465,0.07363274093332015,0.5588235294117647,76,6,39,12,8.5,61.0,37.0,56.0,6.0,125.0,43.0,52.0,42.0,17,3.9,20.176470588235293,135,30.96,15.362962962962962,352,80.73,12.227272727272727
Bush / Mary K.,person,,,,,,,False,False,True,2,2.0,8,2.283333333333333,0.2968005445881552,0.07839611615571339,0.0036155682954097917,0.005263245244555292,10.598540145985401,11.75,0.005745518956070492,0.0064545148114255775,0.42857142857142855,12,6,18,6,4.0,262.0,310.0,265.0,317.0,219.0,216.0,283.0,285.0,8,1.83,11.75,59,13.53,12.186440677966102,241,55.28,13.298755186721992
Butler / Stephen G.,person,,,,,,,False,False,False,2,2.0,9,2.7,0.3096590909090909,0.08428378117146723,0.004757333301259778,0.005963175926795037,10.907407407407407,11.555555555555555,0.00888062488249031,0.009610227794907732,0.4444444444444444,16,7,22,7,4.5,220.0,246.0,199.0,190.0,159.0,187.0,238.0,240.0,9,2.06,11.555555555555555,67,15.37,15.388059701492537,285,65.37,13.035087719298245
Byrd / Carolyn H.,person,,,,,,,True,False,False,2,2.0,5,1.6666666666666665,0.24195338512763595,0.07101169955753414,0.0015838140331763258,0.0024045032966260424,6.000000000000001,6.0,0.0006452062932566088,0.0009955276991507193,0.6,6,7,7,4,2.5,364.0,367.0,404.0,398.0,334.0,354.0,401.0,405.0,5,1.15,6.0,18,4.13,8.666666666666666,91,20.87,13.648351648351648
Calhoun / David L.,person,,,,,,,False,False,False,2,2.0,12,3.2750000000000004,0.3419607843137255,0.08924368027837479,0.002683017195874012,0.009707736510125915,16.87531806615776,20.0,0.04485791844543596,0.029528987875462674,0.5151515151515151,34,6,30,8,6.0,115.0,150.0,74.0,97.0,263.0,64.0,66.0,100.0,12,2.75,20.0,125,28.67,16.68,346,79.36,12.335260115606937
Carp / Daniel A.,person,,,,,,,False,False,False,2,2.0,8,2.916666666666667,0.3011049723756906,0.08591415153207001,0.0008897922020511444,0.003731519104818693,12.37142857142857,12.125,0.009651781419735914,0.013429228150188521,0.5714285714285714,16,7,23,7,4.0,262.0,206.0,243.0,151.0,379.0,289.0,226.0,188.0,8,1.83,12.125,62,14.22,15.82258064516129,259,59.4,13.45945945945946
Carson / Benjamin S. Sr.,person,,,,,,,False,False,False,2,2.0,6,1.7,0.2898936170212766,0.0761904761904762,0.002245580355483192,0.004133558129920039,10.950980392156863,11.666666666666666,0.00422807898991813,0.004355378617573046,0.4666666666666667,7,7,12,5,3.0,336.0,361.0,297.0,345.0,300.0,273.0,315.0,324.0,6,1.38,11.666666666666666,47,10.78,13.191489361702128,222,50.92,13.0990990990991
Case / Gregory C.,person,,,,,,,False,False,False,2,2.0,10,2.783333333333333,0.3164005805515239,0.08097316371065094,0.004351712983562618,0.005420123294505154,12.574850299401199,13.6,0.005684486567240712,0.004698159399625598,0.5111111111111111,23,6,23,7,5.0,181.0,235.0,160.0,269.0,186.0,213.0,286.0,317.0,10,2.29,13.6,75,17.2,12.52,303,69.5,12.762376237623762
Cash / James I. Jr.,person,,,,,,,False,False,False,3,3.0,17,3.9833333333333334,0.3318112633181126,0.08493506493506492,0.007528254432990163,0.00514018559128368,14.723849372384937,15.294117647058824,0.044752575796156116,0.05152396215990078,0.4117647058823529,56,6,37,9,5.666666666666667,61.0,85.0,98.0,172.0,89.0,219.0,67.0,58.0,17,3.9,15.294117647058824,113,25.92,16.5929203539823,318,72.94,12.5062893081761
Chase / Rodney F.,person,,,,,,,False,False,False,2,2.0,1,0.3333333333333333,0.23916620954470652,0.06174034127115243,0.0,0.0,8.0,8.0,0.0007401011828461851,0.0006632879477423712,0.0,0,8,1,1,0.5,435.0,435.0,408.0,432.0,412.0,411.0,400.0,416.0,1,0.23,8.0,8,1.83,17.625,77,17.66,16.25974025974026
Chen / John S.,person,,,,,,,True,True,True,3,2.0,30,6.794444444444445,0.37043330501274424,0.09379033414599168,0.019737698455463255,0.009984100811370666,18.441537203597708,19.666666666666668,0.1091276967812442,0.09087159685464209,0.38620689655172413,168,6,41,16,10.0,10.0,11.0,19.0,41.0,19.0,57.0,27.0,35.0,30,6.88,19.666666666666668,172,39.45,14.168604651162791,375,86.01,11.861333333333333
Chenault / Kenneth I.,person,,,,,,,True,True,True,4,3.0,33,7.219047619047622,0.38515901060070673,0.09250680717139935,0.017917515176528873,0.00309785346878039,22.789577836411606,22.09090909090909,0.19823069380646305,0.19641976779059742,0.4034090909090909,213,5,43,17,8.25,4.0,5.0,6.0,55.0,22.0,322.0,3.0,4.0,33,7.57,22.09090909090909,199,45.64,14.542713567839195,386,88.53,11.647668393782384
